,stype,id,uname,content,time,v2_up_count
391,8980904,6845100507479523650,,看小花🌸,65495,9
392,8980904,6853050032394640006,,沈梦辰，我来了！,65544,
393,8980904,6845101280573639971,,盈莹,65941,8
394,8980904,6845196452754262942,,来了来了,65803,2
395,8980904,6850827167772713135,,文采判为一类上,65977,
396,8980904,6845516719876152190,,万茜加油加油加油,66451,14
397,8980904,6845419975737622547,,百万文案，，，，。，，，，,66650,5
398,8980904,6845100666393314241,,王智 ❤,66006,13
399,8980904,6845200197965754082,,郑希怡好美,66035,8
400,8980904,6852307995188780366,,我的孟佳啊！！！！！,66000,
401,8980904,6845100400105340807,,哈哈 大伙是不是都在等啊,66098,1
402,8980904,6845101761609978777,,啊 万茜跳舞 啊,67822,66
403,8980904,6847492271690961837,,万茜万茜万茜，我爱你,67828,4
404,8980904,6845490421791335020,,万茜那一下迷倒我了,67000,11
405,8980904,6845100236896582861,,茜茜子加油💪,67732,51
406,8980904,6845964977023596714,,给黄龄龄子打call,67000,3
407,8980904,6845100516069458265,浪花崽,我可是卡着点来的,67942,4
408,8980904,6845119375270934868,听姐姐的,文案绝了！又倒回去再看了一遍,68814,25
409,8980904,6845118378838517408,实力唱将,张含韵冲啊,68510,24
410,8980904,6845256633836183272,,王智，快回来,68521,23
411,8980904,6849362197375588731,,王智好可惜，长得漂亮，有气质，唱歌也还好听的啊，跳舞可以练习的啊。复活回来吧,68334,5
412,8980904,6845103135999518331,跟班小弟,霏霏加油呀！！冲冲冲,68000,9
413,8980904,6845672223462372953,,伊能静加油💪继续做自己,68000,1
414,8980904,6845101628465992182,,王霏霏加油,69175,21
415,8980904,6847442145127558707,,万茜跳舞了！！！,69684,4
416,8980904,6845861335167558499,,太喜欢芒果的文案了，也喜欢后期,69418,3
417,8980904,6845101177494424443,,我的郁可唯,69000,7
418,8980904,6853418072437841306,,张小花我心中的实力大Vocal！q音疯狂循环你的嗓音啊啊啊啊啊,69150,
419,8980904,6845226912662406826,,不是晓明哥配音,69060,2
420,8980904,6845099884709262824,,第一。我爱万茜,70000,24
421,8980904,6845099781630047179,,我来pick宁静静静子还有朵朵子,70866,22
422,8980904,6845105493936572290,听姐姐的,茜子加油,70041,10
423,8980904,6845829625423934391,,王智，万茜,70229,5
424,8980904,6846227889151932981,,加油＾０＾~,70128,1
425,8980904,6845930140543795894,,加油！我真的有被这个综艺激励到！！,70380,
426,8980904,6845646088586328062,,每一次会员都是因为吴昕   冲啊  ,71070,9
427,8980904,6847399517577079787,,为什么宁静涂这个shai的口红都可以好看。。哭了,71825,3
428,8980904,6845101014285666563,听姐姐的,茜茜子,71852,11
429,8980904,6845142765662924604,浪花崽,昕昕子冲呀,71150,10
430,8980904,6845412738717722634,,加油！姐姐们！,71000,1
431,8980904,6846283375834529562,,萌萌子冲鸭 你最棒,71000,
432,8980904,6845206649006648925,,这个文案棒且伤害了平庸的我的小心灵,72188,88
433,8980904,6845807304478866795,,万茜万茜万茜，加油加油加油,72092,7
434,8980904,6850693697368772662,,成功的反义词不是失败，也不是暂停，而是甘愿平庸,72025,4
435,8980904,6845099717205537411,,清晰度不行啊,72979,35
436,8980904,6845299695178417241,,秋雅回来吧，大家支持下,72000,7
437,8980904,6848207555546001902,,蓝盈盈有时候张嘴笑好像朱丹,72000,2
438,8980904,6845148538098988528,听姐姐的,听说黄圣依和伊能静一组哦,73589,8
439,8980904,6845102989970629736,,万茜冲鸭！！！,73670,20
440,8980904,6845440570105831454,,JOJO 我爱你,73611,5
441,8980904,6852662664998504501,,张小花我心中的实力大Vocal！q音疯狂循环你的嗓音啊啊啊啊啊  ,73000,
442,8980904,6845256994613437205,听姐姐的,静静子 我来了,73189,5
443,8980904,6845278907536644623,拎包妹,可可爱爱陆陆加油,73508,2
444,8980904,6845100009263315082,,上班六天就为这一刻,74855,16
445,8980904,6845553918587976165,,梦辰姐姐加油,74478,15
446,8980904,6845902566853704592,,含韵姐姐加油,74623,5
447,8980904,6846417228490508066,,为张含韵，加油。,74000,1
448,8980904,6856946980781952940,,你们看的张含韵的专访了吗,74432,
449,8980904,6845100125227432688,,像素不高,74000,2
450,8980904,6845583364883809437,,文案泪目，希望大家都不平庸😭,75083,25
451,8980904,6845110338659701948,实力唱将,郁可唯,75876,14
452,8980904,6845100146702269253,,每个姐姐都有自己的美,75936,10
453,8980904,6845419649320107758,,我们应该可以接受现实中生活在不同阶段进行着讨论通过自己动手创造更多优惠商品尺寸,75000,1
454,8980904,6845216514546554193,气场强大,来看宁静啦～,75928,8
455,8980904,6846122559373859275,,有没有人认识湖南侗族的粟年月，谢谢,75000,
456,8980904,6845100567609066050,,我的万茜啊,76332,21
457,8980904,6846608457614520562,,芒果的文案真的绝了,76244,14
458,8980904,6845101594106253697,,我爱万茜,76000,16
459,8980904,6845233982178596891,,含韵发光发亮吧,76000,15
460,8980904,6848527706703741243,,张萌走吗？？？？这期走吗？？？？？？？？？？？？？？？,76302,
461,8980904,6845579035556767217,,万茜跳舞绝对有天分,76000,12
462,8980904,6845787569104124062,,支持张含韵,77832,22
463,8980904,6845101722955273006,,万茜冲鸭,77341,36
464,8980904,6845116751045904230,气场强大,静静子跳起来！期待呢,77277,14
465,8980904,6845419361557298646,,文案怎么写的这么好,77000,11
466,8980904,6847160661560580278,,黄女士真的有这么高的人气吗？,77000,2
467,8980904,6845211845917090652,,蓝盈莹加油冲冲冲,77000,4
468,8980904,6845101289163574580,,昕昕子,78923,32
469,8980904,6845099764450177918,,金框眼镜希希子,78000,13
470,8980904,6845823857282847149,,静静子，我来啦爱你,78048,5
471,8980904,6857592819310379841,,黄到底哪里好看啊？！？！？！？！！！？？？,78000,1
472,8980904,6845160035726472207,听姐姐的,留下花钱的痕迹,78989,9
473,8980904,6845625455563390114,,那个鸳鸯火锅是哪个品牌？,78652,
474,8980904,6845621920805298372,,文案太强了,79893,72
475,8980904,6845528788734279531,,这句话真的：成功反义词是甘愿平庸,79000,15
476,8980904,6849931795939052295,,看了几期了，觉得阿朵很有魅力，唱的好听，专业，有学识，会说话,79000,
477,8980904,6845099833169655023,,文案点赞,79894,57
478,8980904,6845966007815749688,,金晨冲鸭！！！,79095,4
479,8980904,6847433778531251557,,甘愿平庸不是成功的反义词吧，甘愿平庸也是一种选择,79000,
480,8980904,6845100700753052751,,来看静静子静香,80451,24
481,8980904,6845787947061246340,,我咋感觉，靠人气的时候来了勒？,80336,7
482,8980904,6845100266961354058,,去哪里？去明天。👍👍,80892,9
483,8980904,6852610378066570063,,现在是7月23号5：47马上就要公布成绩，我很害怕,80693,1
484,8980904,6845099498162204128,,我是第一个吗哈哈哈哈哈,80691,5
485,8980904,6845999182143208212,,啦啦啦啦啦啦啦来啦来啦,80000,
486,8980904,6845100468824817832,,这文案也太棒了吧,81420,45
487,8980904,6845101121659849385,,金晨啊啊啊,81113,28
488,8980904,6845197449186678009,,昕昕子，冲鸭,81378,14
489,8980904,6845849373683601641,,张萌长了一张介于郑欣怡和金晨之间的过渡脸~,81067,3
490,8980904,6845104561928665695,浪花崽,来看万茜～加油！,81050,7
491,8980904,6845406364986251150,,我来了，啊啊啊啊啊啊,81180,
492,8980904,6845639388437331044,,这文案真的可以,82414,84
493,8980904,6845196555833478299,,想看茜茜子跳舞！！,82569,8
494,8980904,6845100168177105831,,南京邮电大学于婷,82685,7
495,8980904,6845801622237128176,,黄龄冲冲冲,82996,6
496,8980904,6850306166763859923,,万茜，郑希怡冲啊！！！！！！！！！！,82503,
497,8980904,6846183625218905003,,00字冲鸭,82546,2
498,8980904,6845102246941284926,,百万文案来了,83117,83
499,8980904,6845102238351350295,,百万文案,83257,79
500,8980904,6845103870438928515,太后驾到,我绮最美,83043,11
501,8980904,6846283513273483244,,来看萌萌的海豚音,83000,
502,8980904,6845102199696644485,,王霏霏加油 孟佳加油,83000,9
503,8980904,6845811341748129908,,坤，加油(ง •̀_•́)ง,83190,
504,8980904,6845101946293573110,,吴梦知不愧是你,84000,30
505,8980904,6845214955473421425,,金晨我来啦啦啦,84541,26
506,8980904,6845579765701208815,,吴昕 钟丽缇 郑希怡冲冲冲！,84197,6
507,8980904,6846772293437213947,浪花崽,那些有窟窿的衣服是不是都是黄玲剪的。哈哈哈。,84114,3
508,8980904,6845250839925283486,气场强大,来看静静子,84000,8
509,8980904,6847729263691732791,,芒果每次的这种词都好好啊啊啊啊啊,84710,2
510,8980904,6851094134350230414,,这写文案的哈佛大学毕业的吧 ,85150,28
511,8980904,6845099979198543847,,茜山万海,85186,19
512,8980904,6847889362893327787,,终于考完期末了啊啊啊啊啊又可以看见姐姐们了,85334,
513,8980904,6845100674983248872,,浴室歌姬冲丫,85909,14
514,8980904,6846235809071647704,,芒果的文案从来不会让人失望,85196,10
515,8980904,6847703163175294554,,这句话好像《你还在我身旁》....,85385,
516,8980904,6845100262666386754,,文案想哭,86780,64
517,8980904,6845100146702269266,,来看我含韵……,86649,39
518,8980904,6845315032506659462,听姐姐的,妹妹们我来了,86708,5
519,8980904,6847425948805857789,,张雨绮 我来啦 啊啊啊,86000,1
520,8980904,6845147030565463002,跟班小弟,为姐姐们打卡,86117,5
521,8980904,6846028271956758166,,王霏霏，郑希怡冲鸭,86790,
522,8980904,6845101392242790066,,芒果的文案好好哇,87000,21
523,8980904,6845100150997236573,,文案太爱了,87115,90
524,8980904,6845189817029775247,拎包妹,这文案厉害啦～,87000,16
525,8980904,6845934856417895030,,金晨，为金晨而来……出道出道,87000,5
526,8980904,6845101125954816691,,郁可唯啊啊啊啊啊,87778,13
527,8980904,6853633185875061618,,李斯丹妮冲冲冲！！！,87414,
528,8980904,6845216879618775362,,文案还是一如既往的优秀,88112,73
529,8980904,6845335837328260321,,换旁白了？,88000,7
530,8980904,6845106992880164257,,文案好评,88000,68
531,8980904,6845656306313546494,,静静子冲啊,88191,4
532,8980904,6845949532321171555,,张雨绮的性格真的很棒,88000,3
533,8980904,6856590915107775092,,文案真的太棒了，就是有点扎心,88156,
534,8980904,6845118129730413067,拎包妹,这文案绝了,89191,43
535,8980904,6845441609487918617,听姐姐的,金晨姐姐我来啦,89247,8
536,8980904,6845830003381056974,,这文案我已经疲疲了,89000,6
537,8980904,6845100138112334629,听姐姐的,晨晨子、加油💪、我pick你,89000,8
538,8980904,6846352937124960405,,我每次都觉得开头最好看，开头和中间仿佛不是一个节目,89000,
539,8980904,6845181995894310944,听姐姐的,来啦来啦,89134,5
540,8980904,6845100438760046641,,文案也太强了吧,90038,359
541,8980904,6847400063037927187,,百万文案不是浪得虚名,90614,26
542,8980904,6845100077982792187,,想看大碗宽面7人原地成团出道,90837,54
543,8980904,6845431387465740334,,茜茜子冲鸭,90000,17
544,8980904,6845962563251971984,,妈呀 我的座右铭就是想当个平凡人 我是不是与成功无缘了…枯了,90000,1
545,8980904,6845102264121154164,,为姐姐们留下jio印,90000,14
546,8980904,6845503036110315611,,文案太好了,91251,98
547,8980904,6845605642879214663,,吴昕给我出道！,91466,30
548,8980904,6845193828529238902,,宁静好棒,91948,22
549,8980904,6845396658360157519,,以前看万茜觉得很酷，这次才发现也有憨憨的一面,91466,9
550,8980904,6845100559019131427,,李斯丹妮！！！！！！,91743,21
551,8980904,6845793165446514813,,昕昕，你是最棒的，动起来吧😘,91000,1
552,8980904,6845102178221807926,,我爱我的李斯！,92888,33
553,8980904,6845102663553114157,,文案每次都好感动,92000,15
554,8980904,6849569150374929076,,这文案我头皮发麻,92595,9
555,8980904,6846192451376707102,,所有的姐姐我都喜欢😂,92240,3
556,8980904,6853418248531500867,,女团门面 金晨！！为仙女姐姐q音打榜冲！！,92605,
557,8980904,6845101130249784011,,文案爱了爱了,92000,7
558,8980904,6845613086057552908,,你的文案棒棒棒,93000,38
559,8980904,6845100412990242756,,百万文案,93683,115
560,8980904,6845099785925014497,,希望王霏霏C位出道,93015,37
561,8980904,6845430266479274664,,金晨啊啊啊啊,93572,18
562,8980904,6846244149898154545,,用力用错方向就会变成可笑。,93085,1
563,8980904,6845206163675343278,, 妈妈呀，太太太酷了,93000,3
564,8980904,6845469745818722499,,不得不说，芒果的文案确实很棒,94553,51
565,8980904,6845099910479066739,,百万文案,94057,63
566,8980904,6845100593378869908,,期待万海王跳舞💃🏻跳舞,94557,12
567,8980904,6845882749874558123,,昕昕子加油💪🏻,94000,2
568,8980904,6847120933113031013,,韵韵子冲鸭！辰辰子冲鸭！唯唯子冲鸭！,94289,
569,8980904,6845284830296560733,,文月和罗静萍再看,94521,2
570,8980904,6845100206831811650,,百万文案,95000,122
571,8980904,6848236026884284670,,芒果的文案真的太赞了,95000,25
572,8980904,6845561967356703106,,文案好棒,95000,28
573,8980904,6845925983015446119,,这个文案还真是“高高在上”的感觉呢,95353,18
574,8980904,6849979036284435370,,这文案听了起一身鸡皮疙瘩,95000,5
575,8980904,6845203436371103312,浪花崽,文案很棒,95319,21
576,8980904,6845100378630504239,,百万文案来了,96036,179
577,8980904,6845100528954360224,,让许飞来写文案吧,96978,67
578,8980904,6845100520364425582,,百万文案,96084,151
579,8980904,6845285315627866506,,文案好厉害,96885,53
580,8980904,6845945181519292783,,文案和声音都好好,96614,32
581,8980904,6846723000097486101,,花心的我pick好多姐姐啊，嗷嗷,96000,6
582,8980904,6845368449014949672,,百万文案,97000,50
583,8980904,6845099592651485145,,我爱JDC啊,97274,28
584,8980904,6845235343683233676,浪花崽,这个文案强啊,97919,21
585,8980904,6845481621403323072,,00子冲啊！！！！！！,97326,1
586,8980904,6845148731372517398,拎包妹,晨晨子冲啊！！！,97649,4
587,8980904,6845930093299155546,,加油鸭！！！！！！,97998,
588,8980904,6845101533976711354,,文案绝了,98850,206
589,8980904,6845099970608609188,,文案写的太棒了,98000,53
590,8980904,6845378112691367743,,文案比黄晓明念的好听,98000,16
591,8980904,6845839602632979149,,王丽坤加油(ง •̀_•́)ง,98114,6
592,8980904,6855644699451248143,,去哪里？去明天。太绝了吧这个文案,98000,
593,8980904,6846287610672289855,,特意为了张萌开会员呀😄,98140,
594,8980904,6845100653508412308,,这文案真的瑞思拜,99007,239
595,8980904,6845576991152330611,,姐姐们只是去做女团啊说得抗震救灾一样,99926,48
596,8980904,6845100709342987364,,旁白变了声音好好听,99000,109
597,8980904,6845787277046347746,,张小花，我心中的No1！,99301,1
598,8980904,6846670704575620543,,没办法，投票的是观众，大家都会带点自己的喜好，所以拼实力也拼人气,99000,
599,8980904,6845443675367190993,最强舞担,最强舞当，金晨,99242,3
600,8980904,6845100215421746294,,千万文案,100062,127
601,8980904,6846659580610311183,,文案厉害(ง •̀_•́)ง,100875,25
602,8980904,6845100919796385698,,旁白声音好听 ,100000,28
603,8980904,6852662995710986800,,莎莎子三公加油呀！！！q音投票姐妹们冲冲冲榜一啊！  ,100000,
604,8980904,6845421405961733430,,专门为看芒果综艺充VIP,100000,13
605,8980904,6848582677990272379,,文案，这么多赞有没有压力😁️😁️再给点压力,100164,
606,8980904,6845099906184099400,,百万文案，跪下了,101000,161
607,8980904,6845304544196505221,,孟佳王霏霏,101246,22
608,8980904,6845099695730700813,,百万文案,101311,114
609,8980904,6845410054363160697,,非会员什么时候能看？,101892,1
610,8980904,6845103994992980551,演技派,万茜加油呀,101056,18
611,8980904,6845204845120380019,最强舞担,吴昕你要加油嗷,101370,4
612,8980904,6845100735112791260,,文案写的太好了＼(^▽^)／！,102502,81
613,8980904,6845100112342530727,,百万文案,102545,147
614,8980904,6845102435919846623,,文案彰显节目档次啊,102000,52
615,8980904,6846628102794961014,,吴昕吴昕吴昕吴昕吴昕吴昕吴昕加油！,102296,5
616,8980904,6845561829917749402,,张含韵太优秀了啊啊,102712,22
617,8980904,6849787768505655563,,乘风破浪姐姐，比创造101都还好看。,102808,
618,8980904,6845101817444553808,,文案绝了,103380,106
619,8980904,6845102049372788595,,新旁白声音好听！,103000,95
620,8980904,6845101649940828726,听姐姐的,文案真是绝了,103026,60
621,8980904,6845107430966830224,最强舞担,百万文案又来了！！！,103510,15
622,8980904,6845100288436190652,,这期旁白好像不是晓明了,103973,43
623,8980904,6845390847269403838,,这文案写的说的真的是很让人热血沸腾。,103639,7
624,8980904,6845483519778872663,最强舞担,加油,104176,2
625,8980904,6845294962124444639,,这文案，真的绝了,104644,84
626,8980904,6845444272367646024,,芒果台就是牛，文案绝了,104000,23
627,8980904,6845605574159737791,,喜欢李斯丹妮和宁静。,104770,17
628,8980904,6855295759127627307,,姐姐们，太棒啦，爱你们！,104961,
629,8980904,6847469851961635253,,张含韵好美！喜爱度最低？？,104813,
630,8980904,6845440763379360061,,芒果台的文案真的太牛了,105010,99
631,8980904,6845100627738608430,,芒果的文案真的牛,105000,54
632,8980904,6845100825307104799,,文案不错,105872,52
633,8980904,6845560648801740948,,旁白声音好好听啊,105000,28
634,8980904,6845953092849066525,,金晨，晨晨子加油！,105953,7
635,8980904,6846172161951182081,,王丽坤冲鸭，低调的姐姐,105012,3
636,8980904,6845237581361201453,,文案有那味儿了,106808,85
637,8980904,6845099979198543855,,打卡，淘汰伊能静,106000,79
638,8980904,6845587900369282094,,每期文案都好棒呀,106296,65
639,8980904,6858131086087599555,,宝藏女孩张含韵冲呀,106583,3
640,8980904,6845100026443184370,,文案好评,106868,68
641,8980904,6845441613782885917,,佳佳子 一定要回来 你的舞台怎么看都不够啊,106000,3
642,8980904,6845100258371419438,,张雨绮冲啊！！giaogiaogiao！哦豁！,107033,24
643,8980904,6845100193946909720,,这文案不得不服,107598,93
644,8980904,6845100339975798422,,百万文案我来了,107130,23
645,8980904,6845417128174302742,,来看蓝盈莹,107216,16
646,8980904,6845277322693708235,,什么时候能像你这么有文采,107988,7
647,8980904,6846183204312109599,,人气很重要，观众说好才行,107000,
648,8980904,6845100095162661472,,文案好评,108000,61
649,8980904,6845144651153573622,听姐姐的,是金子，到哪儿都会发光！,108861,9
650,8980904,6845100090867694155,,万茜万茜只为等你,108000,24
651,8980904,6846720161124099330,,要是芒果的预告剪辑跟文案一样好就好了,108378,4
652,8980904,6845100305616059904,,真没的文案,108745,5
653,8980904,6845252527847435756,,来了来了。烧烤吃起，啤酒喝起,108111,3
654,8980904,6845930312342488063,,我开始学新的东西了。30岁以上的姐姐们都在挑战自己，我没有理由待在舒适区,109910,13
655,8980904,6845100219716713604,,文案优秀,109000,39
656,8980904,6845100430170112001,,好会讲,109000,22
657,8980904,6845399299765045680,,去哪里？去明天！,109000,12
658,8980904,6845283924058459059,,李斯丹妮我来了啊啊啊啊啊,109000,11
659,8980904,6845099854644491585,,王霏霏i,109113,12
660,8980904,6845099760155210607,,百万文案来了,110786,126
661,8980904,6845232693688404206,太后驾到,文案我爱了 毓,110000,16
662,8980904,6845100228306648232,,万茜我来了,110000,34
663,8980904,6845444349677057471,,激动人心，振奋人心！,110000,2
664,8980904,6845101877574096160,,琦琦子加油,110828,14
665,8980904,6845100292731157953,,要变成最好的自己,110193,5
666,8980904,6845192604463556820,听姐姐的,给文案点赞,111173,14
667,8980904,6846228524807094793,,子弹飞在路上，去哪里，去明天,111180,4
668,8980904,6845100687868150808,,大家都这么快的吗？,111149,5
669,8980904,6845211210261929150,太后驾到,哈哈哈我来了,111447,3
670,8980904,6853418330135879682,,孟leader好棒！！不断突破自己的样子so,111303,
671,8980904,6845197900158245166,跟班小弟,黄春瑶你这个笨蛋！！！！！！！！,111000,2
672,8980904,6845421783918855874,,成功的反义词是甘于平庸，也太可了,112177,53
673,8980904,6845099764450177923,,伊伊子，不要怕惊涛骇浪。我们爱你！,112703,20
674,8980904,6845946534433993382,,好喜欢看这个片头,112000,12
675,8980904,6847319416436826025,,金晨，张含韵冲啊！,112572,11
676,8980904,6845099511047106082,,来看静静子啦,112000,15
677,8980904,6845647866702792517,,这个综艺看得上头啊，大爱姐姐们,112985,6
678,8980904,6845101435192463213,,昕昕子勇敢飞，夹心糖永相随,113061,28
679,8980904,6845100430170112007,,百万文案,113000,20
680,8980904,6845117373816165302,听姐姐的,芒果文案，真的是爱了,113448,8
681,8980904,6845101387947822757,,霏霏冲啊,113000,17
682,8980904,6846652979245569770,,这是小明自己写的稿嘛？是的话我就夸他,113446,
683,8980904,6845263604568125803,听姐姐的,冲鸭 姐姐们,113671,1
684,8980904,6845624368936661942,,文案我为你打call,114000,40
685,8980904,6845101710070371068,,这个文案绝了,114947,59
686,8980904,6848915945978035597,,我好爱姐姐们，除了那个黄圣,114000,7
687,8980904,6845229605606909361,听姐姐的,非和佳,114000,11
688,8980904,6845517115013144272,,万茜我来了啊啊啊,114640,8
689,8980904,6845926459756816813,,就喜欢你们没有见过市面的样子,114000,
690,8980904,6846516648393502039,,努力永远是对的，蓝盈莹加油！,115381,6
691,8980904,6845100090867694148,,吴梦知的百万文案,115411,52
692,8980904,6849945376625676838,,球乘风破浪的哥哥要有胡歌,115101,3
693,8980904,6856702472588532682,,乘风破浪的姐姐来了,115627,
694,8980904,6845100004968347772,,哈哈第二,115000,3
695,8980904,6849124758698237548,,孟佳，李斯丹妮冲啊！！,115320,
696,8980904,6845421332947289345,,我要让文案出道,116000,37
697,8980904,6851363884066518244,,这个文案可以去出诗集了,116000,8
698,8980904,6845195009645248141,,佳佳子冲呀,116216,9
699,8980904,6845525949760890914,,所有的小姐姐加油,116000,3
700,8980904,6846589512513738492,,一开始的文案本来就不是小明，后面的旁白才是小明,116829,
701,8980904,6845100322795929163,,小雨,116091,6
702,8980904,6845227522547764670,,大爱雨绮,117394,19
703,8980904,6845100060802922914,,来了来了，郑希怡 白冰给我冲,117812,14
704,8980904,6845549722404920392,,旁白的配音大大是谁啊好好听,117000,1
705,8980904,6845099798809916471,,来了来了，乘风破浪,117989,4
706,8980904,6845942729092962380,,哈哈，抗震救灾那个绝了，真的像,117000,
707,8980904,6845100086572726829,,来了来了,117226,1
708,8980904,6845631691855918663,,支持蓝盈莹,118107,18
709,8980904,6845100550429196809,,表白佳佳子！,118122,14
710,8980904,6845101306343443823,,团粉在此，表白29个小姐姐💖,118000,7
711,8980904,6845101263393770697,,阿朵冲呀,118470,13
712,8980904,6856400012401258074,,这次的文案终于没有变形计的味道了,118706,
713,8980904,6845173174031464067,实力唱将,00子加油 ，等的就是你,118839,4
714,8980904,6846552197837830666,,这文案可以做成歌词了,119742,25
715,8980904,6848441592609237438,,这节目所有细节都很棒,119000,6
716,8980904,6845397586073093865,,文案优秀,119145,8
717,8980904,6847346663709431666,,倒回去再看了一遍文案,119414,3
718,8980904,6845100297026125277,,万茜 给我冲,119000,6
719,8980904,6845100013558282409,,会员这么爽,119149,3
720,8980904,6845777205348033098,,所以到底应该看哪跟版本的 ,120000,6
721,8980904,6852247719617627701,,她来了她来了  茜茜子又要开始散发魅力了,120124,1
722,8980904,6845492040994009891,演技派,静静子冲呀,120930,3
723,8980904,6845341291936728997,最强舞担,孟佳佳孟佳佳子,120406,3
724,8980904,6845851276354119125,听姐姐的,昕昕子，冲啊!!！,120707,1
725,8980904,6862737374100553605,,沈梦辰加油＾０＾~喔,120392,
726,8980904,6845100099457628783,,吴昕，我来啦,121243,24
727,8980904,6845462126546725441,,含韵，含韵，小花🌸校花,121733,8
728,8980904,6846212298420605538,,文案的确绝了,121099,3
729,8980904,6848074841056232147,,芒果的后期+文案，真的是绝了,121000,1
730,8980904,6845169321445790290,浪花崽,我爱白冰,121000,3
731,8980904,6845668830438204343,,不希望阿朵被淘汰，拜托🙏,121000,1
732,8980904,6845236825446955186,,百万文案，抓心😎,122079,39
733,8980904,6845101349293116958,,文案真的赞,122720,33
734,8980904,6845128205723736701,气场强大,宁静姐姐，加油,122353,25
735,8980904,6845125963750798094,太后驾到,王丽坤，我来啦！！！！！！！！,122000,17
736,8980904,6845143813634948221,拎包妹,啊AA啊啊啊啊啊啊我来了  冲冲冲！,122000,6
737,8980904,6853007980369716180,,没有人觉得这个配音很好听吗？,122744,3
738,8980904,6845100606263771846,,我追我爱豆的综艺都没这么准时过,123241,22
739,8980904,6845983041656077566,,文案谁写的 pick他她它,123000,16
740,8980904,6845101542566645993,,李斯丹妮我来了！！！,123373,12
741,8980904,6846182341023682273,,吴昕才该淘汰。尴舞,123746,8
742,8980904,6851797954936790134,,看完文案可以了溜了溜了,123754,
743,8980904,6845213417875125174,,百万文案,123565,7
744,8980904,6846567032654883863,,给文案一个大大的赞👍,124912,24
745,8980904,6845331125749133701,听姐姐的,文案真实而扎心,124451,12
746,8980904,6845133617382551875,听姐姐的,为了姐姐开的会员，留个纪念。,124929,6
747,8980904,6847760844586425390,,梦辰加油(ง •̀_•́)ง,124596,2
748,8980904,6845614043835261815,,又看了一遍孝庄秘史……,124000,3
749,8980904,6845989170574421189,气场强大,郑希怡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,124323,2
750,8980904,6845438126269436643,,吴昕加油,125000,8
751,8980904,6846541563498797925,,佳佳子给我冲！！！！！！,125114,5
752,8980904,6845100142407301946,,股票大涨,125000,8
753,8980904,6845473044353612795,气场强大,静姐我来了哈哈哈,125000,3
754,8980904,6847355051780585297,,姐姐们，加油💪,125000,1
755,8980904,6856948402416129363,,好喜欢 霏霏,125000,
756,8980904,6845566803489886752,,我太爱这个文案了，文案君，为您打call,126619,9
757,8980904,6845100610558739168,,不舍得宽面组,126728,35
758,8980904,6845290744466547296,, 超爱雨琦那股劲儿,126000,5
759,8980904,6845100709342987370,,你们都第一 那我就第二吧,126157,5
760,8980904,6848535575083842383,,弱弱问一句成团位一共有多少个位置？,126904,
761,8980904,6845456530204328874,,静静子冲冲冲，沈梦辰冲鸭,126552,3
762,8980904,6845100481709719775,,茜茜子加油！！！走花路,127194,12
763,8980904,6845113310777084076,浪花崽,都是VIP嚣张点,127497,4
764,8980904,6846067227310171326,浪花崽,王霏霏我爱你！！！,127000,2
765,8980904,6845099850349524282,,孟佳,127362,8
766,8980904,6849163404813997972,,为了文案，看很多遍片头！帅,127000,
767,8980904,6845508533668467379,,赞助商真的多啊,127445,2
768,8980904,6845101864689194230,,郁可唯给我冲,128000,11
769,8980904,6845429703838558215,气场强大,请记住我倾依陌，为含韵打Cαll，，我支持你喜欢😍你！！加油,128035,5
770,8980904,6845102307070827281,,金晨看好你哦,128054,10
771,8980904,6845101207559195636,,给开头编语加分,128314,8
772,8980904,6845201361901894137,听姐姐的,果然会员就是爽。,128350,3
773,8980904,6845109986472382144,太后驾到,冲鸭🦆含韵,128000,5
774,8980904,6845471841762767177,,芒果台的文案绝了,129013,33
775,8980904,6845101237623966830,,文案写的太好了,129845,37
776,8980904,6845585323388899968,,吴梦知的文案可不止是百万,129552,18
777,8980904,6845101624171024873,,郁可唯我来啦,129000,8
778,8980904,6845194623098190606,,会员就是爽，现在还没什么人呢 姐姐们被我承包啦～,129000,
779,8980904,6845101147429653263,,吃了一个午饭就错过了5分钟,129098,1
780,8980904,6845101770199913396,,金晨 你是宝藏！会让更多的人发现的！！！,130717,31
781,8980904,6845952268215344167,,回看文案记下来,130199,7
782,8980904,6845100537544294850,,吴昕吴昕,130976,31
783,8980904,6845305467614475638,,好厉害的霏霏霏霏,130588,4
784,8980904,6846371134901424490,,成功的反义词是甘于平庸，去哪里，去明天,130000,2
785,8980904,6854317039158690772,,啥时候能出个哥哥系列啊，好想看，张晋跳舞很棒,130000,
786,8980904,6845195782739363206,听姐姐的,含韵你是宝藏,131424,12
787,8980904,6845100352860700362,,来看孟佳姐姐！！！！,131468,12
788,8980904,6845862374549647557,,昕昕子，加油＾０＾~,131223,2
789,8980904,6845100919796385700,,想要两百分钟,131571,11
790,8980904,6846565606725740224,,先看最长的版本，剩下的加更加长是补充,131000,
791,8980904,6845194764832111717,,阿朵～～～～～,131000,2
792,8980904,6845101645645861410,,来看宁静姐姐,132764,24
793,8980904,6845467143068536420,,太会写文案了！,132000,7
794,8980904,6845849154640268912,,文案小哥和旁白小哥单身吗,132000,6
