,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,27,6.86069E+18,气场强大,3,来看大明星张雨绮,649,6
1,27,6.86078E+18,浪花崽,3,我的眼泪居然出来了,0,3
2,27,6.86068E+18,,0,第一,0,4
3,27,6.8607E+18,听姐姐的,3,我来啦！,0,3
4,27,6.86069E+18,听姐姐的,3,来看朵姐,0,3
5,27,6.86068E+18,,0,第一,978,3
6,27,6.86068E+18,,0,来了来了！复活赛！,1000,11
7,27,6.86068E+18,,0,啊啊啊啊啊茜茜子我来啦,1000,10
8,27,6.86068E+18,气场强大,3,来了宁静姐姐,1000,9
9,27,6.86076E+18,实力唱将,3,王霏霏加油,1688,7
10,27,6.86068E+18,,0,来了！！！,1148,1
11,27,6.86068E+18,,0,姐妹们,1000,6
12,27,6.86069E+18,拎包妹,3,来啦来啦,2292,5
13,27,6.86079E+18,,0,没有袁咏玲不完美,2070,4
14,27,6.86068E+18,,0,啊啊啊啊啊啊来了来了,2000,4
15,27,6.86068E+18,,0,来了来了,2000,3
16,27,6.86721E+18,,0,来看孟佳的扣1,2885,
17,27,6.86068E+18,,0,我是第一,2000,3
18,27,6.86068E+18,,0,李斯丹妮最帅最可爱,3000,25
19,27,6.86075E+18,气场强大,3,啊啊啊啊啊啊哎我来了。,3165,15
20,27,6.86068E+18,,0,佳佳，我来了,3000,20
21,27,6.86068E+18,,0,第一哈哈哈哈哈哈哈,3000,12
22,27,6.86068E+18,,0,我是第一名,3000,13
23,27,6.86068E+18,,0,第一,3000,8
24,27,6.86077E+18,太后驾到,3,吴昕爱了爱了,4051,11
25,27,6.86068E+18,,0,来啦！！！！！,4951,10
26,27,6.86068E+18,,0,卡点小能手,4000,9
27,27,6.86068E+18,,0,第一第一,4821,8
28,27,6.86069E+18,拎包妹,3,哈哈哈哈哈来了,4000,3
29,27,6.86069E+18,跟班小弟,3,第一第一,4421,7
30,27,6.86068E+18,,0,霏霏我来了,5989,17
31,27,6.86071E+18,气场强大,3,来了,5576,13
32,27,6.86068E+18,,0,李斯丹妮！！！！,5000,12
33,27,6.8621E+18,,0,来了来了,5188,2
34,27,6.86081E+18,,0,王霏霏我来啦,5000,1
35,27,6.86068E+18,,0,第一！,5000,6
36,27,6.86069E+18,气场强大,3,嘿嘿嘿我来了,6290,10
37,27,6.86068E+18,最强舞担,3,小迷妹我来啦,6991,7
38,27,6.86078E+18,听姐姐的,3,来了来了！！！！！！,6889,3
39,27,6.86069E+18,听姐姐的,3,来啦！,6000,6
40,27,6.86088E+18,听姐姐的,3,有没有十二点半来看的,6141,2
41,27,6.86068E+18,,0,第一第一,6000,4
42,27,6.86069E+18,最强舞担,3,李斯加油！！,7012,16
43,27,6.86073E+18,浪花崽,3,来啦来啦，我佳鸽来啦,7577,11
44,27,6.86069E+18,浪花崽,3,终于更新了 我第一,7083,12
45,27,6.86069E+18,浪花崽,3,第一个,7661,7
46,27,6.86113E+18,,0,姐姐们加油！,7702,1
47,27,6.86069E+18,听姐姐的,3,来了,7923,6
48,27,6.86068E+18,,0,孟佳我来啦,8000,7
49,27,6.86215E+18,,0,听说我佳要回来了所以我来看看是真的吗,8010,1
50,27,6.86068E+18,,0,茜茜,8000,6
51,27,6.86069E+18,听姐姐的,3,来打卡了,8785,3
52,27,6.86084E+18,说唱bro,3,茜茜，我来啦,8000,1
53,27,6.86082E+18,气场强大,3,复活赛终于来了！,8031,1
54,27,6.86068E+18,,0,万茜,9552,12
55,27,6.86069E+18,浪花崽,3,前排！！！,9090,11
56,27,6.8607E+18,浪花崽,3,为了李斯而来！！！,9000,10
57,27,6.86068E+18,,0,我是第一,9000,1
58,27,6.86068E+18,,0,第一,9000,3
59,27,6.86068E+18,,0,来了,9000,1
60,27,6.86076E+18,最强舞担,3,来看佳霏猫的啊啊！！！,10589,11
61,27,6.86069E+18,浪花崽,3,来了来了,10309,9
62,27,6.86069E+18,跟班小弟,3,卡着点来的,10000,9
63,27,6.8607E+18,太后驾到,3,终于等到了,10000,8
64,27,6.86265E+18,说唱bro,3,哇哦 加油呦,10000,
65,27,6.86069E+18,浪花崽,3,姐妹们来啦,10000,5
66,27,6.86069E+18,气场强大,3,琦琦子 加油,11000,8
67,27,6.86068E+18,,0,第一佳佳,11000,12
68,27,6.86068E+18,,0,孟佳给我冲！,11000,8
69,27,6.86069E+18,太后驾到,3,暮暮子,11000,5
70,27,6.86068E+18,,0,小花我来了,11210,2
71,27,6.86078E+18,,0,朗科科技,11000,1
72,27,6.86068E+18,,0,万茜我来啦！,12930,19
73,27,6.86069E+18,太后驾到,3,孩儿们今天考试第几名呀,12000,5
74,27,6.86068E+18,,0,孟佳,12962,19
75,27,6.86071E+18,听姐姐的,3,来了,12671,4
76,27,6.86071E+18,浪花崽,3,来了来了！！,12219,3
77,27,6.86068E+18,,0,来了来了,12000,1
78,27,6.86069E+18,最强舞担,3,孟佳冲啊!,13693,16
79,27,6.86069E+18,最强舞担,3,佳鸽来了来了,13776,8
80,27,6.86071E+18,浪花崽,3,李斯丹妮?????????????,13000,6
81,27,6.86081E+18,最强舞担,3,为了佳鸽！！！！,13214,3
82,27,6.86179E+18,,0,好美啊姐姐们,13000,1
83,27,6.86069E+18,最强舞担,3,金晨，加油,13000,4
84,27,6.8607E+18,听姐姐的,3,来了,14263,6
85,27,6.86074E+18,太后驾到,3,我来了,14042,4
86,27,6.86068E+18,,0,来啦！！！！！,14482,4
87,27,6.86068E+18,,0,来了四蛋,14000,4
88,27,6.86747E+18,,0,佳佳子冲鸭！！！！！,14000,
89,27,6.86068E+18,,0,来了来了,14000,4
90,27,6.86072E+18,太后驾到,3,王霏霏冲鸭！！你是坠炸的,15000,8
91,27,6.8607E+18,实力唱将,3,孟佳给我冲,15053,22
92,27,6.86069E+18,听姐姐的,3,张小花我来了?,15413,7
93,27,6.86068E+18,,0,最爱四蛋,15000,6
94,27,6.86068E+18,,0,冲鸭集美们！！！,15720,4
95,27,6.86068E+18,,0,来了来了,15362,3
96,27,6.86069E+18,听姐姐的,3,来了来了,16000,5
97,27,6.86195E+18,最强舞担,3,佳佳我来了,16008,4
98,27,6.86068E+18,,0,茜茜我来了,16000,5
99,27,6.86069E+18,浪花崽,3, 来了来了！,16863,4
100,27,6.86068E+18,,0,第一吗,16000,4
101,27,6.86068E+18,,0,激动,16483,2
102,27,6.86068E+18,,0,第一??,17000,6
103,27,6.86068E+18,,0,第一,17000,4
104,27,6.86068E+18,,0,朵子加油,17061,3
105,27,6.86078E+18,,0,吖吖,17995,1
106,27,6.86068E+18,,0,第一,17011,1
107,27,6.86068E+18,,0,小雨妈妈又来啦,17000,1
108,27,6.86071E+18,浪花崽,3,怎么没有袁咏琳啊啊啊啊,18055,20
109,27,6.86072E+18,实力唱将,3,张雨绮 李斯丹妮 给我出道！！,18208,17
110,27,6.8612E+18,,0,开心?、我喜欢的都在,18000,5
111,27,6.86068E+18,,0,茜茜我来啦,18777,16
112,27,6.86181E+18,,0,来了 来了,18207,
113,27,6.86068E+18,,0,第三,18000,3
114,27,6.86071E+18,浪花崽,3,李斯丹妮啊啊啊啊啊???,19000,7
115,27,6.86071E+18,气场强大,3,静静子,19268,4
116,27,6.86068E+18,,0,我来了来了  四蛋小雨！！！！屋顶着火冲鸭,19171,4
117,27,6.86068E+18,,0,来啦,19000,4
118,27,6.86121E+18,听姐姐的,3,打卡打卡,19317,1
119,27,6.86569E+18,气场强大,3,昕昕子加油,19115,
120,27,6.86069E+18,,0,来看小雨！,20000,15
121,27,6.86069E+18,,0,我是第一！！！,20070,2
122,27,6.86068E+18,,0,静静子我来啦,20659,4
123,27,6.86069E+18,,0,来了第一！@,20242,
124,27,6.86068E+18,,0,第一,20036,1
125,27,6.86068E+18,,0,第一？,20138,
126,27,6.86088E+18,浪花崽,3,昕昕子等于没走哈哈哈哈哈,21456,15
127,27,6.86069E+18,听姐姐的,3,阿朵阿朵我来了,21740,12
128,27,6.86068E+18,,0,来了 第二,21067,2
129,27,6.86068E+18,,0,我来了姐姐们,21730,2
130,27,6.8615E+18,,0,李斯李斯加油,21000,
131,27,6.86069E+18,,0,来了。,21153,1
132,27,6.86071E+18,太后驾到,3,孟佳啊啊啊啊啊啊,22563,17
133,27,6.86104E+18,气场强大,3,给蓝盈莹小姐姐加油打气，加油加油?,22000,3
134,27,6.86068E+18,,0,李斯李斯李斯爱你,22000,9
135,27,6.86068E+18,,0,朵朵我来了！！！,22000,8
136,27,6.86574E+18,,0,有点欺负人我的感觉,22237,
137,27,6.86074E+18,听姐姐的,3,梦辰爱你,22664,3
138,27,6.86069E+18,,0,第一？？,23940,4
139,27,6.86069E+18,,0,第一,23335,2
140,27,6.86068E+18,,0,静姐我来啦,23000,2
141,27,6.86069E+18,,0,第一个,23000,1
142,27,6.86069E+18,,0,兰宗加油(? ??_??)?,23600,1
143,27,6.86068E+18,,0,第一！,23000,1
144,27,6.86072E+18,气场强大,3,期待昕姐，孟佳?,24507,22
145,27,6.86072E+18,气场强大,3,来看小雨 屋顶着火 啊啊啊太美了,24460,10
146,27,6.862E+18,,0,朱婧汐(?′ 3`)?,24004,2
147,27,6.86069E+18,听姐姐的,3,第一,24807,5
148,27,6.86069E+18,,0,静静子冲啊,24000,1
149,27,6.86068E+18,,0,准时报到,24000,1
150,27,6.86068E+18,,0,啊啊啊，李斯丹妮李斯丹妮李斯丹妮，冲呀,25177,9
151,27,6.86069E+18,浪花崽,3,孟佳孟佳,25000,8
152,27,6.86068E+18,,0,我来了，郑希怡,25000,7
153,27,6.86107E+18,最强舞担,3,欣欣子加油！！！冲啊,25138,2
154,27,6.86069E+18,,0,我来了！！！！,25099,4
155,27,6.86218E+18,,0,把哈哈哈哈,25058,
156,27,6.86069E+18,浪花崽,3,茜茜我来了,26993,16
157,27,6.86069E+18,,0,李斯李斯李斯！四蛋四蛋四蛋！,26000,7
158,27,6.86072E+18,浪花崽,3,辰辰崽,26000,6
159,27,6.86068E+18,,0,还是我,26158,1
160,27,6.86068E+18,,0,第一,26220,
161,27,6.86068E+18,,0,来了来了,26001,
162,27,6.86085E+18,浪花崽,3,张含韵天下第一,27534,1
163,27,6.86069E+18,,0,第一，唯唯子我来了,27574,1
164,27,6.86068E+18,,0,第一,27047,3
165,27,6.86634E+18,,0,哈哈，惊不惊喜,27479,
166,27,6.86069E+18,,0,好像就几个人,27670,1
167,27,6.86178E+18,,0,姐姐们太美啦,27663,
168,27,6.86082E+18,,0,阿朵 朱婧汐冲！,28000,4
169,27,6.86073E+18,浪花崽,3,佳鸽我来了,28683,6
170,27,6.86099E+18,,0,那袁不是很可惜,28000,1
171,27,6.86069E+18,,0,准时签到,28263,4
172,27,6.86069E+18,,0,为金晨而来,28000,3
173,27,6.86069E+18,听姐姐的,3,我来啦哈哈哈哈哈,28894,
174,27,6.86072E+18,听姐姐的,3,居然没有Cindy！！,29183,41
175,27,6.86102E+18,浪花崽,3,昕昕子 我来啦,29993,6
176,27,6.86069E+18,最强舞担,3,嘻嘻,29527,2
177,27,6.86069E+18,,0,第一，嘿嘿,29000,2
178,27,6.86069E+18,,0,第一，哈哈,29000,1
179,27,6.86069E+18,,0,没人吗,29283,1
180,27,6.86072E+18,听姐姐的,3,李斯丹妮 张雨绮 我来了！！,30591,6
181,27,6.86069E+18,,0,王霏霏妈妈来了！！！！！,30000,5
182,27,6.86069E+18,,0,静静子冲呀,30000,5
183,27,6.86069E+18,,0,欢迎回来,30049,2
184,27,6.86068E+18,,0,表白四蛋,30243,3
185,27,6.86069E+18,,0,第一,30000,2
186,27,6.86078E+18,,0,喜欢黄龄 蓝盈莹,31490,14
187,27,6.86069E+18,,0,为了万茜,31000,12
188,27,6.86069E+18,,0,佳霏猫走花路?佳霏猫走花路?,31170,11
189,27,6.86233E+18,,0,我爱你，梦佳??????????????,31978,
190,27,6.8618E+18,,0,看孟佳来了,31000,5
191,27,6.86069E+18,,0,小雨我来了,31000,7
192,27,6.86069E+18,,0,第一,32111,1
193,27,6.86068E+18,,0,小雨宝贝,32000,6
194,27,6.86069E+18,,0,来了,32923,1
