,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,20,6.85438E+18,,0,李斯丹妮 张雨绮 金晨给我出道  ,0,16
1,20,6.85526E+18,,0,原来黄龄属虾蟹的，剪刀手本手！,0,1
2,20,6.8544E+18,跟班小弟,3,金晨金晨,0,2
3,20,6.85481E+18,,0,打卡,0,1
4,20,6.85562E+18,,0,免洗洗手液,0,
5,20,6.85449E+18,,0,第一,56,1
6,20,6.85451E+18,说唱bro,3,李四蛋我来啦啦阿里?,1201,15
7,20,6.85438E+18,,0,张小雨我来啦！,1000,7
8,20,6.85438E+18,,0,来了！！！,1339,1
9,20,6.85485E+18,,0,姐姐们加油,1000,
10,20,6.85438E+18,,0,第一,1000,2
11,20,6.85474E+18,,0,哈哈哈哈h,1000,
12,20,6.85438E+18,,0,来啦！,2575,2
13,20,6.85438E+18,,0,没人?,2982,2
14,20,6.85486E+18,,0,下回再,2000,1
15,20,6.8547E+18,,0,来了来了,2998,1
16,20,6.85438E+18,,0,第一,2000,2
17,20,6.85438E+18,浪花崽,3,来看茜茜啦,3967,8
18,20,6.85443E+18,实力唱将,3,打卡7.28,3000,6
19,20,6.85438E+18,,0,i雨报道,3000,6
20,20,6.85509E+18,,0,噜啦啦噜啦啦,3008,2
21,20,6.85549E+18,,0,31号的还没更新啊,3932,
22,20,6.85438E+18,,0,来了来了,3053,4
23,20,6.8544E+18,跟班小弟,3,金晨我来啦,4075,11
24,20,6.85449E+18,,0,李斯丹妮我来啦！,4000,6
25,20,6.85563E+18,,0,嗷嗷嗷吗,4711,
26,20,6.85482E+18,,0,酷酷,4016,1
27,20,6.85459E+18,,0,最近几期开头怎么没有百万文案了 ？？？,4844,4
28,20,6.85507E+18,,0,来了！,4989,
29,20,6.85438E+18,实力唱将,3,含韵我来了！！！,5093,4
30,20,6.85522E+18,,0,李斯丹妮妈妈来了,5000,3
31,20,6.85939E+18,,0,茜爷 冲啊 为了部落！,5000,1
32,20,6.85457E+18,,0,来了,5808,3
33,20,6.85546E+18,,0,乘风破浪,5000,2
34,20,6.85615E+18,,0,每个姐姐都很好！,5726,1
35,20,6.85638E+18,,0,五公孟佳舞台啥时候播呀,6920,
36,20,6.85438E+18,,0,万茜万茜,6509,10
37,20,6.85534E+18,听姐姐的,3,必须给我自动续费！！！,6995,
38,20,6.8553E+18,,0,再看不到静静子 我就走了,6273,
39,20,6.85508E+18,,0,姐姐好飒,6257,
40,20,6.8549E+18,,0,来啦啦啦啦啦,6000,
41,20,6.85438E+18,,0,第一。七碗,7000,4
42,20,6.85457E+18,,0,还不分组吗,7043,2
43,20,6.85438E+18,,0,第一第一我来啦,7000,2
44,20,6.85583E+18,,0,来啦啦啦打卡,7849,1
45,20,6.86072E+18,,0,太好了太好了,7310,
46,20,6.85624E+18,,0,打call！,7000,
47,20,6.8564E+18,,0,uii姐姐家,8000,
48,20,6.85453E+18,拎包妹,3,来了,8526,1
49,20,6.85438E+18,,0,第一嘛,8003,1
50,20,6.85601E+18,,0,快快乐乐,8947,
51,20,6.85542E+18,,0,来啦啦啦啊,8000,
52,20,6.85509E+18,,0,好看好看,8593,
53,20,6.85438E+18,,0,李斯小雨大喜冲啊！！！,9000,4
54,20,6.85529E+18,,0,都是会员，大家嚣张一点,9901,
55,20,6.85438E+18,,0,昕昕啊啊啊啊啊,9000,1
56,20,6.85438E+18,,0,来了,9000,2
57,20,6.85519E+18,,0,为绮绮子充会员,9214,
58,20,6.85492E+18,,0,挺好的挺好的,9190,
59,20,6.85479E+18,,0,万茜姐姐冲冲冲,10000,4
60,20,6.85519E+18,,0,给龄龄子投投票吧呜呜呜呜,10014,3
61,20,6.85448E+18,,0,佳佳在否？?,10935,3
62,20,6.85555E+18,,0,惹，你竟然敢说惹,10814,1
63,20,6.85744E+18,,0,啊啊啊啊啊来了,10000,
64,20,6.85438E+18,,0,来了第一嘛,10000,3
65,20,6.85438E+18,,0,打卡，加更加更，李斯李斯李斯,11074,6
66,20,6.85526E+18,最强舞担,3,李四蛋我来啦,11070,5
67,20,6.85504E+18,,0,来了来了,11322,1
68,20,6.85486E+18,,0,孟佳！！！,11733,1
69,20,6.85548E+18,,0,给李斯丹妮打call,11134,
70,20,6.85438E+18,,0,第一??,11000,1
71,20,6.85709E+18,,0,给龄龄投投票啊啊啊,12831,2
72,20,6.85438E+18,,0,茜茜子来看你,12000,9
73,20,6.85484E+18,气场强大,3,静静子我来了,12997,1
74,20,6.85456E+18,,0,哈哈,12000,2
75,20,6.85558E+18,,0,爱了爱了,12000,
76,20,6.85438E+18,,0,第一,12324,1
77,20,6.85438E+18,,0,第一，支持万茜,13125,6
78,20,6.85548E+18,,0,来啦来啦,13000,2
79,20,6.85513E+18,,0,你们怎么都是第一,13045,1
80,20,6.85438E+18,,0,第1227,13067,2
81,20,6.85485E+18,,0,00子在唱西天取经，九九八十一难,13885,1
82,20,6.85596E+18,,0,为了这个，巴意搞的会员,13014,
83,20,6.85438E+18,,0,看静静子,14135,5
84,20,6.85468E+18,,0,健康卡看看,14853,
85,20,6.85438E+18,,0,我第一吗,14000,3
86,20,6.85438E+18,,0,第一,14329,2
87,20,6.85456E+18,,0,第一第一,14000,
88,20,6.85447E+18,,0,来了大伙整活,14351,
89,20,6.85438E+18,,0,万茜黄0好可爱,15389,6
90,20,6.85522E+18,,0,四蛋宝宝辛苦了,15000,1
91,20,6.85484E+18,太后驾到,3,期待魔丸小盆友,15628,1
92,20,6.85438E+18,,0,打卡,15000,1
93,20,6.85511E+18,,0,好，，,15304,
94,20,6.85438E+18,,0,来了,15000,1
95,20,6.85438E+18,,0,来看金晨,16000,5
96,20,6.85438E+18,,0,王霏霏加油?,16000,3
97,20,6.85447E+18,,0,来了,16883,2
98,20,6.85549E+18,,0,诶，今天周五，新的一期呢？,16000,1
99,20,6.85438E+18,,0,来了,16148,2
100,20,6.85438E+18,,0,第一第一！,16990,2
101,20,6.85438E+18,跟班小弟,3,四蛋！！,17000,7
102,20,6.85438E+18,,0,看万茜和蓝盈莹！么么哒，其他姐姐也不错！,17339,5
103,20,6.85441E+18,气场强大,3,看绮绮子?＼??(???)??/／?加油啊喂,17981,3
104,20,6.85476E+18,,0,v哈哈v地方体育局hi经济科技哪哈方法急急急有,17866,
