,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,18,6.85178E+18,,0,四蛋啊啊啊啊啊啊,994,12
1,18,6.85265E+18,,0,完了 这两期我突然被黄圣依圈粉了哈哈哈哈,0,3
2,18,6.85178E+18,,0,奇趣蛋冲鸭！！！！！,0,7
3,18,6.85555E+18,,0,"团宠李四蛋！继续slay不要停！！！q音打投搞起来啊姐妹萌 
",0,1
4,18,6.85187E+18,,0,金晨,0,2
5,18,6.85382E+18,,0,啦啦棒棒哒,820,
6,18,6.86219E+18,,0,打卡,1982,
7,18,6.85178E+18,,0,来了哈哈,1240,2
8,18,6.85431E+18,,0,来了,1000,
9,18,6.85378E+18,,0,5打卡,1000,
10,18,6.85346E+18,,0,来了,1000,
11,18,6.85267E+18,,0,来了,1000,
12,18,6.85254E+18,,0,金晨金晨金大喜,2000,6
13,18,6.85178E+18,,0,蛋蛋蛋,2000,8
14,18,6.85178E+18,,0,奶蛋我爱你,2000,7
15,18,6.85178E+18,,0,12：05小雨我来啦~~~,2706,6
16,18,6.85435E+18,,0,啊啊啊来了,2000,
17,18,6.85178E+18,,0,时长好短,2010,3
18,18,6.85222E+18,,0,来看张小雨,3995,6
19,18,6.85456E+18,,0,一开始觉得万茜挺帅，现在觉得郑希怡比较帅,3883,5
20,18,6.85178E+18,,0,我才是第一！！！,3023,5
21,18,6.85178E+18,,0,没人吗。,3000,5
22,18,6.86691E+18,,0,记录仪,3872,
23,18,6.85178E+18,,0,来了,3000,4
24,18,6.85223E+18,,0,好看，每位姐姐都很棒,4000,3
25,18,6.85178E+18,,0,?我来啦！第一！,4000,3
26,18,6.85178E+18,,0,来了,4079,3
27,18,6.85187E+18,,0,1哦咯喝多了,4842,2
28,18,6.857E+18,,0,哈哈哈，开始了,4000,
29,18,6.85178E+18,,0,终于来了,4000,3
30,18,6.85193E+18,,0,郑希怡姐姐我来啦,5783,10
31,18,6.85178E+18,,0,李斯丹妮我来了,5139,12
32,18,6.85178E+18,,0,才52分钟？？？,5000,9
33,18,6.85183E+18,跟班小弟,3,霏霏霏霏来啦,5000,6
34,18,6.85406E+18,,0,看了花样年华，才吸引我回头看这个。。有团魂,5926,
35,18,6.85435E+18,,0,冲鸭！！！！,5469,
36,18,6.85178E+18,,0,茜茜我来了,6015,11
37,18,6.85178E+18,,0,来了来了,6192,2
38,18,6.85256E+18,,0,时长越来越短了,6000,
39,18,6.85232E+18,,0,万崽我来啦哈哈,6215,
40,18,6.85178E+18,,0,来了来了,6629,1
41,18,6.85214E+18,,0,第二个月充会员了,6415,
42,18,6.85412E+18,,0,大喜弟弟 我来了～,7000,2
43,18,6.85178E+18,,0,就喜欢这个不准时,7477,7
44,18,6.8522E+18,,0,喜欢开头的感觉,7305,2
45,18,6.85207E+18,,0,姐姐们,7000,2
46,18,6.85701E+18,,0,哇很棒棒,7936,
47,18,6.85178E+18,,0,第一,7646,1
48,18,6.85178E+18,,0,没人吗？？？？？,8011,2
49,18,6.85178E+18,,0,爱了起了  提前上,8005,2
50,18,6.8521E+18,,0,来了，打卡,8287,1
51,18,6.85453E+18,,0,我的记忆还停留在3人团 公演呢。。？？,8000,
52,18,6.85592E+18,,0,我的新衣,8000,
53,18,6.85328E+18,,0,小姐姐们加油,8262,
54,18,6.85224E+18,,0,哇，越看越上头,9000,4
55,18,6.85178E+18,,0,我茜 我为你尖叫,9226,3
56,18,6.85964E+18,,0,金晨最好看,9722,
57,18,6.85178E+18,,0,来了,9000,3
58,18,6.85208E+18,,0,来了来了,9817,2
59,18,6.85743E+18,,0,乘风破浪的姐姐 会员加长版第6期：五人团训练日记上线！王霏霏实力开挂带飞全团  ,9595,
60,18,6.85178E+18,,0,来啦！来看茜茜,10222,5
61,18,6.85178E+18,,0,来了来了来了，小雨,10099,3
62,18,6.85206E+18,,0,来了来了,10000,1
63,18,6.85361E+18,,0,我来了，白冰,10895,
64,18,6.85197E+18,,0,来了来了,10000,1
65,18,6.85283E+18,,0,今天更新啦,10105,
66,18,6.85197E+18,,0,来了,11853,1
67,18,6.85188E+18,,0,打卡,11837,1
68,18,6.85178E+18,,0,来了来了,11316,1
69,18,6.85265E+18,,0,我爱你姐姐们,11000,
70,18,6.85178E+18,,0,肿么有点短！,11000,1
71,18,6.85222E+18,,0,姐姐们来啦来啦,11107,
72,18,6.85252E+18,,0,来了来了,12856,2
73,18,6.85224E+18,浪花崽,3,霏霏我太爱了,12465,1
74,18,6.85571E+18,,0,让你们知道会员的颜色,12318,
75,18,6.85178E+18,,0,第一,12013,1
76,18,6.85178E+18,,0,我是第一个,12137,1
77,18,6.8521E+18,,0,希望这个月霉运过去，越来越好！,12314,
78,18,6.85178E+18,,0,佳鸽我来了，冲啊,13000,5
79,18,6.85251E+18,,0,李斯丹妮冲冲冲！！,13000,2
80,18,6.8519E+18,,0,来看宁静,13093,4
81,18,6.85555E+18,,0,"宁静，无限可能！q音姐最slay榜c位出道吧！！ 
",13127,
