,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,21,6.8555E+18,听姐姐的,3,我的天哪，直接就4次公演了，她们已经复活了，太爽了吧，这一周。pick pick,890,23
1,21,6.85771E+18,,0,孟美岐吴宣仪程潇周洁琼宋妍霏组队跟新组的一起pk，肯定会超级精彩，但是不可能实现,0,5
2,21,6.85549E+18,浪花崽,3,来了来了 朱婧汐,0,6
3,21,6.8558E+18,,0,腿上的伤 难道不是为了特种兵的设定特地画的吗  倒也不必那么捧,0,5
4,21,6.85693E+18,,0,什么叫被蓝抢了席位吖，是没轮到她选择好吧，搞清楚规则好吧,0,4
5,21,6.85549E+18,太后驾到,3,来了来了12:00准时,0,2
6,21,6.85605E+18,,0,朱倩汐 好美啊,1510,7
7,21,6.85549E+18,,0,来了来了,1000,5
8,21,6.85558E+18,,0,姐姐,1000,4
9,21,6.85589E+18,,0,AI宝宝,1366,2
10,21,6.85549E+18,,0,来了,1000,3
11,21,6.85549E+18,,0,第一第一！！！！,1175,1
12,21,6.85571E+18,,0,来了哈哈,2930,4
13,21,6.85587E+18,听姐姐的,3,宝贝终于回来啦,2000,3
14,21,6.8556E+18,,0,好看,2124,5
15,21,6.85912E+18,,0,哦哟哟哦啊啊,2003,
16,21,6.85605E+18,,0,来了来了,2471,1
17,21,6.85549E+18,,0,第一??,2000,3
18,21,6.85594E+18,,0,朱婧汐啦啦啦,3949,20
19,21,6.85619E+18,,0,哇哇哇 超喜欢这个姐姐 不争不抢,3000,11
20,21,6.85742E+18,,0,来了,3504,1
21,21,6.85561E+18,,0,真厉害,3908,15
22,21,6.85939E+18,,0,茜爷 冲啊 为了部落,3000,2
23,21,6.85603E+18,,0,额就是你,3935,4
24,21,6.85549E+18,浪花崽,3,啊啊！来了，来了,4934,20
25,21,6.85561E+18,,0,朱婧汐！！！,4000,16
26,21,6.85625E+18,,0,这个观众喜爱度怎么回事啊，李斯丹妮明明就人气很高的,4000,5
27,21,6.86047E+18,,0,啊啊啊 我特别希望朱婧汐回来，！！,4000,2
28,21,6.85549E+18,,0,来啦来啦,4000,16
29,21,6.8585E+18,,0,我觉得她是最绝的！！,4000,1
30,21,6.85562E+18,,0,朱婧汐,5000,23
31,21,6.85549E+18,气场强大,3,来了,5046,9
32,21,6.85549E+18,,0,我爱你 ww,5313,9
33,21,6.85764E+18,,0,美女个个漂亮,5958,1
34,21,6.85549E+18,,0,来了来了,5000,8
35,21,6.85997E+18,,0,打卡打卡,5034,
36,21,6.85641E+18,,0,朱婧汐小姐姐真美,6870,27
37,21,6.85549E+18,演技派,3,黄圣依加油 今天也是pick依依子的一天,6247,27
38,21,6.85732E+18,,0,朵朵子，好久不见，甚是想念??,6794,7
39,21,6.85549E+18,跟班小弟,3,霏霏霏霏来啦,6000,8
40,21,6.85549E+18,跟班小弟,3,来啦！打卡！,6208,6
41,21,6.85614E+18,,0,看到了吴昕的坚持,6000,2
42,21,6.85678E+18,,0,朵姐！！！冲！！,7000,27
43,21,6.85602E+18,,0,朱婧汐啊啊啊,7870,27
44,21,6.85558E+18,,0,希望对姐姐们好点,7724,20
45,21,6.85769E+18,,0,背包，相机，目的地，下一站，不告诉你。,7000,
46,21,6.85561E+18,气场强大,3,不是第一个,7911,10
