,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,5,6.84236E+18,,0,"你一票我一票,白冰明天就出道!",0,9
1,5,6.84164E+18,,0,对梦辰慢慢改观,0,7
2,5,6.84135E+18,,0,黄龄真的好像模拟人生npc,0,6
3,5,6.84283E+18,,0,"Aaaaaaaaaaaaa,绮绮子，加油",0,1
4,5,6.84187E+18,,0,雨琦的颜真的爱了爱了,0,5
5,5,6.85857E+18,,0,打卡,975,
6,5,6.84107E+18,听姐姐的,3,张雨绮哇欧～哇欧～,1840,12
7,5,6.84102E+18,,0,万茜我来啦！！！,1000,12
8,5,6.84169E+18,,0,打卡,1000,1
9,5,6.84117E+18,,0,我来了我来了,1000,4
10,5,6.84227E+18,,0,最近更的很勤啊,1000,2
11,5,6.84102E+18,,0,第一第一！,1919,8
12,5,6.84245E+18,,0,霏霏孟佳加油！,2000,4
13,5,6.84113E+18,,0,来了来了,2126,6
14,5,6.84102E+18,,0,来早了,2000,4
15,5,6.84102E+18,,0,来了来了第一,2000,4
16,5,6.84169E+18,,0,来了来了,2024,3
17,5,6.84102E+18,,0,来了来了,2000,4
18,5,6.84103E+18,演技派,3,我的万茜 我来了,3000,35
19,5,6.84109E+18,拎包妹,3,居然加更了，我的快乐又来了,3043,34
20,5,6.84289E+18,,0,姐姐们都挺好的，有人确实是拿着放大镜看人,3000,7
21,5,6.84129E+18,,0,打卡,3000,3
22,5,6.84116E+18,听姐姐的,3,郑希怡加油?,3000,29
23,5,6.84148E+18,,0,来啦来啦,3050,3
24,5,6.84102E+18,,0,来了！,4000,16
25,5,6.84117E+18,,0,来了来了！,4000,11
26,5,6.84147E+18,,0,打卡，俺来了,4042,6
27,5,6.84102E+18,,0,来了,4703,16
28,5,6.84191E+18,,0,龄龄子加油(? ??_??)?,4013,5
29,5,6.8434E+18,,0,姐姐们加油！,4009,1
30,5,6.84135E+18,听姐姐的,3,张含韵冲鸦,5009,16
31,5,6.84107E+18,,0,出发 吧啦吧啦吧,5000,10
32,5,6.84194E+18,,0,期待大碗宽面,5000,8
33,5,6.84263E+18,,0,万茜王霏霏，我爱你们！,5057,1
34,5,6.84102E+18,,0,来了,5000,9
35,5,6.864E+18,,0,加油加油哦?,5000,
36,5,6.84102E+18,,0,郁可唯加油?,6000,14
37,5,6.84172E+18,,0,XX子成热门了,6000,10
38,5,6.84184E+18,,0,我们一起加油加油好好加油加油,6000,9
39,5,6.84217E+18,,0,你笑的样子像清风拂过暖阳，盛满温暖,6781,6
40,5,6.84131E+18,,0,来了我,6792,8
41,5,6.84102E+18,,0,啊啊啊啊啊来看郁可唯,6000,8
42,5,6.84262E+18,,0,没宝宝？,7968,2
43,5,6.84102E+18,,0,就那么点,7000,13
44,5,6.84118E+18,,0,我丢还有加更,7067,11
45,5,6.8419E+18,,0,姐姐们，冲啊！,7000,3
46,5,6.84156E+18,,0,嗯ヽ(○^?^)??,7986,3
47,5,6.85711E+18,,0,万茜也太无趣了吧 也没啥舞台魅力,7000,
48,5,6.84107E+18,,0,这个剧还是不错滴,8000,10
49,5,6.84102E+18,听姐姐的,3,就这？？？？？,8073,23
50,5,6.84155E+18,,0,这两期加起来真少,8777,7
51,5,6.84196E+18,,0,Yumiko给我冲呀,8000,2
52,5,6.84102E+18,实力唱将,3,打卡,8877,10
53,5,6.8488E+18,气场强大,3,姐姐们，我来了。,8171,1
54,5,6.84102E+18,,0,愫影第一第一个,9008,6
55,5,6.84149E+18,,0,静静子加油！！！,9390,4
56,5,6.84115E+18,太后驾到,3,来了来了！,9000,4
57,5,6.84187E+18,,0,为了姐姐们开通会员,9000,2
58,5,6.84161E+18,,0,每个人性格上都有不完美的地方 ,9730,2
59,5,6.84102E+18,,0,来了！！！,9302,3
60,5,6.84546E+18,,0,张含韵 我来了！！！！,10986,7
61,5,6.84102E+18,,0,就这?,10000,34
62,5,6.84102E+18,跟班小弟,3,万茜，我来啦,10143,19
63,5,6.84256E+18,,0,pick宁静姐姐,10000,5
64,5,6.84739E+18,,0,张含韵冲冲冲！！！,10000,3
65,5,6.84105E+18,浪花崽,3,就这？,10103,6
66,5,6.84159E+18,,0,给龄龄子打call！！给小朱朱打call！！！！,11003,5
67,5,6.84102E+18,,0,开心开心,11970,8
68,5,6.84191E+18,,0,我来了我来了！！！！！！！,11965,2
69,5,6.84141E+18,太后驾到,3,会员霸气颜色不一样,11000,3
70,5,6.85306E+18,,0,不要叫宁静姐姐，要叫大妈,11000,1
71,5,6.84213E+18,,0,来啦来啦,11295,1
72,5,6.84102E+18,,0,就这？,12000,21
73,5,6.84102E+18,气场强大,3,万茜老婆～,12000,16
74,5,6.84118E+18,太后驾到,3,哇哈哈哈哈嗝,12202,6
75,5,6.84471E+18,,0,张含韵冲冲冲,12024,2
76,5,6.84135E+18,,0,姐姐们职业素养搞起来啊,12128,2
77,5,6.84224E+18,,0,加油?每一个小姐姐,12155,1
78,5,6.84133E+18,,0,三个女人一台戏，这得有多少台戏,13847,9
79,5,6.84102E+18,,0,金晨金晨,13188,23
80,5,6.84116E+18,听姐姐的,3,yumiko我来啦,13000,6
81,5,6.85216E+18,,0,我来了啊啊啊啊啊啊啊，为了发评论专门注册了,13556,
82,5,6.85111E+18,,0,孟佳！佳佳子！！,13000,3
83,5,6.84107E+18,,0,来了来了,13217,4
84,5,6.8411E+18,听姐姐的,3,半个小时？？？就这？？？,14838,25
85,5,6.84109E+18,拎包妹,3,香味消失在塞纳河边啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,14000,10
86,5,6.84211E+18,最强舞担,3,乘风破浪的姐姐，我来了！！！,14274,4
87,5,6.84102E+18,,0,来了来了,14936,5
88,5,6.84269E+18,,0,郁可唯，叮当，许飞，我的最爱,14962,1
89,5,6.84102E+18,,0,第一是我，哈哈,14000,4
90,5,6.84102E+18,,0,昕姐加油?,15000,19
91,5,6.84126E+18,,0,金晨我来了.刚看完你的剧.你就是我女神??,15000,4
92,5,6.84107E+18,,0,好短啊,15024,7
93,5,6.84174E+18,,0,为张小雨打电话,15072,1
94,5,6.84284E+18,,0,啊啊啊啊啊啊啊来了,15000,
95,5,6.84159E+18,,0,丁当，冲呀,15105,1
96,5,6.84102E+18,,0,太少了,16911,18
97,5,6.84132E+18,,0,万茜加油爱你,16000,9
98,5,6.84116E+18,,0,喜欢吴昕，含韵，伊能静,16246,5
99,5,6.84217E+18,,0,来来，爱了爱了,16088,3
100,5,6.85048E+18,,0,叮当太不容易了，这团里都是叽里呱啦的母鸡,16906,
101,5,6.84158E+18,,0,吴昕姐姐加油哦,16140,3
102,5,6.84102E+18,,0,时常是开玩笑的吗,17000,14
103,5,6.8411E+18,拎包妹,3,张含韵冲鸭,17039,9
104,5,6.84114E+18,气场强大,3,不管，我最帅,17348,1
105,5,6.84581E+18,,0,小姐姐们，我来啊,17032,
106,5,6.84102E+18,跟班小弟,3,来了来了,17083,3
107,5,6.84209E+18,,0,将计就计ju,17000,
108,5,6.84145E+18,,0,可唯姐加油,18606,8
109,5,6.84107E+18,,0,就不能放120分钟一期的综艺节目吗,18000,6
110,5,6.84207E+18,,0,来了,18980,
111,5,6.84155E+18,,0,什么时候更新第3期,18000,2
112,5,6.84254E+18,,0,加油加油！！！！！！！,18918,
113,5,6.84102E+18,,0,来了来了,18252,4
114,5,6.84174E+18,,0,就喜欢伊能静，为伊能静而来的,19067,6
115,5,6.84102E+18,,0,就这？？？就这？？？,19804,35
116,5,6.84287E+18,,0,真的太喜欢这个节目了??今年唯一看的成团节目,19073,3
