,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,7,6.84278E+18,,0,陈松伶姐姐真的是最可惜的,0,36
1,7,6.84263E+18,,0,来了来了 我的快乐来了,0,30
2,7,6.84332E+18,,0,30位中我最喜欢黄龄 朱婧汐 和朵儿,0,25
3,7,6.84825E+18,,0,我觉得蓝挺好啊 在得到不可以的情况下 积极考虑其他方案,0,12
4,7,6.84267E+18,听姐姐的,3,冰冰子冲压,936,28
5,7,6.86001E+18,,0,这种上海滩的感觉还真得岁数大点的来，年轻的还真没有这个感觉。。。。,909,1
6,7,6.84396E+18,,0,CP蓝盈莹给我一种好用力的感觉,1530,26
7,7,6.84299E+18,,0,第三遍！！！！,1000,25
8,7,6.84253E+18,,0,第一？,1000,25
9,7,6.85482E+18,,0,眼里全是万茜啊,1016,15
10,7,6.84273E+18,听姐姐的,3,160分钟也?,1000,24
11,7,6.84558E+18,,0,你对二哈一无所知,1609,
12,7,6.84253E+18,,0,来了来了，好想看蔡依林来啊！！！,2000,45
13,7,6.84254E+18,气场强大,3,欢欢子快来看！！！！！！！！！,2000,24
14,7,6.84253E+18,,0,第一,2931,25
15,7,6.84714E+18,听姐姐的,3,好希望张雨绮淘汰,2052,20
16,7,6.84253E+18,,0,晨晨子冲啊,2000,24
17,7,6.84269E+18,实力唱将,3,王智小姐姐！！！,2000,19
18,7,6.84298E+18,,0,这个舞台我看了快十遍了，好喜欢,3944,53
19,7,6.84253E+18,,0,来了！！！！,3949,41
20,7,6.84254E+18,气场强大,3,来辽来辽,3807,38
21,7,6.84342E+18,,0,陈松伶啊 唉 ,3000,14
22,7,6.85045E+18,,0,啊啊啊啊啊啊啊啊大碗组冲冲冲！,3466,5
23,7,6.84253E+18,,0,终于等到你,3000,33
24,7,6.84253E+18,气场强大,3,管它第几哈哈哈哈哈哈,4409,35
25,7,6.84253E+18,,0,来了来了,4000,31
26,7,6.84964E+18,,0,姐姐们也太棒了吧！,4921,4
27,7,6.84253E+18,太后驾到,3,来了来了，姐姐们我来了，大家端午安康啊！,4953,52
28,7,6.84253E+18,,0,来啦！我是第六个,4000,19
29,7,6.86382E+18,,0,来了,4221,
30,7,6.84254E+18,演技派,3,第一，来了，期待姐姐 kyle,5043,38
31,7,6.84293E+18,,0,孟佳 冲啊！！！,5000,25
32,7,6.84411E+18,,0,喜欢张含韵，金晨，沈梦辰，钟丽缇，白冰，都好可爱！,5000,18
33,7,6.84255E+18,,0,啊啊啊啊啊啊啊啊啊我来了,5000,19
34,7,6.84253E+18,,0,终于来了,5000,25
35,7,6.84863E+18,,0,金晨啊我的金晨镜头为什么如此少！！！,5000,7
36,7,6.84253E+18,气场强大,3,张含韵加油(? ??_??)?,6728,49
37,7,6.84254E+18,拎包妹,3,终于等到你还好我没放弃,6100,37
38,7,6.84302E+18,,0,姐姐们我又来啦！三刷走起,6000,23
39,7,6.84332E+18,,0,算了，别选，就原地出道吧！,6000,22
40,7,6.84254E+18,气场强大,3,昕昕加油加油加油,6965,31
41,7,6.84289E+18,,0,哈哈哈哈哈哈哈哈终于等到了,6948,13
42,7,6.84254E+18,听姐姐的,3,大碗宽面给我冲,7992,37
43,7,6.84254E+18,气场强大,3,电视都能看公演，我还冲会员干什么？,7101,33
44,7,6.84259E+18,听姐姐的,3,来了啊啊啊啊热搜过来的,7815,27
45,7,6.84282E+18,,0,没看够，再看一遍。我是来看兰花草和得不到的爱情还有大碗宽面的,7000,16
46,7,6.84254E+18,浪花崽,3,我是第一，我是第一，哈哈。,7976,22
47,7,6.84449E+18,,0,昕昕好棒！昕昕冲呀！昕昕加油＾０＾~,7886,11
48,7,6.84254E+18,听姐姐的,3,为了姐姐们充会员??????????????,8095,38
49,7,6.84253E+18,,0,真的有160分钟！,8000,89
50,7,6.84255E+18,听姐姐的,3,啊啊啊啊终于来了啊啊啊,8000,19
51,7,6.84255E+18,气场强大,3,顾以森来啦哈哈哈哈哈哈哈哈哈,8000,6
52,7,6.84604E+18,太后驾到,3,静静子气场好强，太飒了。爱了爱了，偶像来了也很好看。,8000,
53,7,6.84253E+18,听姐姐的,3,啊啊啊啊啊第一第一,8187,8
54,7,6.84367E+18,,0,实在不喜欢蓝盈盈，总是狠斗斗的,9464,49
55,7,6.84263E+18,浪花崽,3,哇哦，终于等到你，还好我没放弃，嘤嘤嘤,9042,14
56,7,6.84254E+18,气场强大,3,都是vIP嚣张点,9116,28
57,7,6.85307E+18,,0,超级喜欢宁静，就是有她才特别期待这个节目，所以她千万要留下,9000,2
58,7,6.84307E+18,太后驾到,3,姐姐子加油加油加油!,9839,8
59,7,6.84604E+18,,0,万茜，吴昕，朱婧汐加油加油加油,9719,4
60,7,6.84262E+18,太后驾到,3, 期待大碗面,10000,26
61,7,6.84268E+18,气场强大,3,天天等终于来了,10839,22
62,7,6.84253E+18,,0,我来了第一哈哈哈,10924,16
63,7,6.84454E+18,,0,这个真的看了好多遍，每个姐姐都好看,10023,7
64,7,6.84261E+18,跟班小弟,3,天天等，终于等到了,10000,12
65,7,6.84496E+18,,0,从读书的时候看（秀才爱上兵）喜欢郑希怡到现在，女神加油,10532,4
66,7,6.84253E+18,,0,来了160分钟啊啊啊啊！！,11431,128
67,7,6.84254E+18,气场强大,3,都是会员，嚣张点 SJC报道,11633,27
68,7,6.84321E+18,,0,伊能静确实没有彩排的时候唱的好听,11000,8
69,7,6.84254E+18,跟班小弟,3,姐姐们来了,11033,17
