,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,3,6.83904E+18,,0,这一集标题就是万茜成姐姐收割机噢！,100,8
1,3,6.83917E+18,,0,王菲菲，郑希怡,0,4
2,3,6.84084E+18,,0,我觉得不对 好像郭杰瑞的口气哈哈哈哈哈哈,0,1
3,3,6.83999E+18,,0,就陈松伶系了安全带。赞?,0,2
4,3,6.83886E+18,,0,吴昕给我冲！！！,0,3
5,3,6.83959E+18,,0,丁当的铁肺，，，唱歌太好听了！！,0,1
6,3,6.83895E+18,,0,都是vip嚣张点,1025,33
7,3,6.83896E+18,,0,为蓝盈莹而来,1924,9
8,3,6.83885E+18,,0,万茜加油,1929,10
9,3,6.83919E+18,,0,绮绮子冲鸭,1761,7
10,3,6.84006E+18,,0,啊啊啊，爱冰姐,1940,1
11,3,6.83975E+18,,0,姐姐加油,1000,3
12,3,6.83889E+18,气场强大,3,万茜我来了,2955,19
13,3,6.83914E+18,,0,来了,2997,7
14,3,6.83994E+18,,0,好看吗,2881,4
15,3,6.83886E+18,,0,哇哇哇,2502,6
16,3,6.8432E+18,,0,姐姐们加油,2000,
17,3,6.83924E+18,,0,打卡,2939,4
18,3,6.83894E+18,,0,黄龄黄龄黄龄黄龄是最可爱的～,3000,27
19,3,6.83924E+18,,0,！！竟然有加长版了，下午两点多刚又看了一遍第一期,3034,10
20,3,6.83949E+18,,0,来了,3927,4
21,3,6.83973E+18,,0,好喜欢琦琦子啊,3000,9
22,3,6.83998E+18,拎包妹,3,支持提哈，,3000,5
23,3,6.85098E+18,,0,哇。姐姐们加油。,3000,
24,3,6.84023E+18,,0,都是vip嚣张点,4000,6
25,3,6.83924E+18,,0,来了，茜言万语,4953,14
26,3,6.83887E+18,,0,哈哈子本质上线了,4972,6
27,3,6.86594E+18,,0,佳佳子，晨晨子，霏霏子请出道吧！,4918,
28,3,6.83986E+18,,0,VIP来咯,4000,4
29,3,6.83887E+18,,0,特价咯哦,4000,6
30,3,6.83896E+18,,0,为蓝盈莹而来,5674,18
31,3,6.83887E+18,实力唱将,3,会员的快乐啦啦啦啦啦啦,5864,16
32,3,6.83886E+18,,0,来看我们张小雨啦,5000,8
33,3,6.84516E+18,,0,万茜海王的不归路……,5008,5
34,3,6.83885E+18,,0,我来了  不要都是重复的啊,5000,6
35,3,6.83991E+18,,0,为姐姐们开了vip,5000,5
36,3,6.84454E+18,,0,我彻彻底底被张雨绮圈粉了！我的妈呀！她太可爱了,6938,8
37,3,6.83962E+18,,0,黄龄冲啊啊啊啊！,6000,7
38,3,6.84029E+18,,0,三十个女人十条街啊?,6130,4
39,3,6.83974E+18,,0,有一种后宫的感觉,6000,6
40,3,6.85126E+18,,0,为金晨姐姐开的会员,6000,3
41,3,6.84399E+18,,0,依依子，绮绮子，霏霏子，佳佳子，盈盈子，加油！,6000,1
42,3,6.84003E+18,,0,躲过了青你没躲过姐姐,7925,67
43,3,6.83902E+18,,0,简直不要太好看了……,7000,8
44,3,6.84695E+18,,0,因为是姐姐，所以喜欢你,7883,2
