,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,26,6.85957E+18,,0,来了！李斯丹妮！,0,4
1,26,6.86046E+18,,0,黄龄就是个妖精，哈哈,353,2
2,26,6.85957E+18,,0,为0打call ,0,3
3,26,6.85969E+18,最强舞担,3,前排承包金晨晨晨子！加油！,591,1
4,26,6.85957E+18,,0,第一,0,1
5,26,6.85957E+18,,0,第一，第一,0,1
6,26,6.85957E+18,,0,第一，来看张雨绮美女啦,1000,22
7,26,6.85957E+18,,0,李斯丹妮我来啦！,1000,21
8,26,6.86063E+18,,0,打卡,1945,1
9,26,6.86003E+18,,0,来了来了,1978,1
10,26,6.86076E+18,,0,来了,1000,
11,26,6.86043E+18,,0,来了,1000,
12,26,6.86E+18,,0,来啦,2000,1
13,26,6.85957E+18,,0,来看万茜,2951,28
14,26,6.85977E+18,,0,来了,2000,1
15,26,6.85957E+18,,0,万茜。,2000,1
16,26,6.85957E+18,,0,第一,2000,1
17,26,6.85988E+18,,0,来了,2000,
18,26,6.85957E+18,,0,来的早， 趁着没人，偷摸的表白下四蛋，四蛋加油！,3978,18
19,26,6.85986E+18,,0,来看万茜～,3130,6
20,26,6.86001E+18,,0,啊啊时尚,3000,1
21,26,6.85957E+18,,0,来了来了,3933,5
22,26,6.8597E+18,,0,我来了,3081,1
23,26,6.85957E+18,,0,第一第一,3000,
24,26,6.85957E+18,,0,第一！来看静静,4901,16
25,26,6.85957E+18,,0,女神万茜我来了,4136,15
26,26,6.85957E+18,,0,姐姐们都很棒 冲鸭,4000,2
27,26,6.85957E+18,,0,第一踩点了,4987,2
28,26,6.85968E+18,,0,来看小李吃泡芙,4000,
29,26,6.85957E+18,,0,第一,4000,1
30,26,6.85957E+18,,0,李斯丹妮我来了,5864,45
31,26,6.86224E+18,,0,为什么看不到她们舞台公演时候的片段了,5926,
32,26,6.85981E+18,,0,李斯排面！！！！,5000,3
33,26,6.85957E+18,,0,万茜我来了,5000,21
34,26,6.86038E+18,,0,王霏霏来啦,5000,
35,26,6.86007E+18,,0,来了来了,5085,
36,26,6.85957E+18,,0,郁可唯我来了,6879,8
37,26,6.86141E+18,,0,小雨！！！我来了,6000,1
38,26,6.85957E+18,,0,李斯我来了,6000,5
39,26,6.85957E+18,,0,第一第一哈哈哈哈,6120,1
40,26,6.86194E+18,,0,厉害了吧,6919,
41,26,6.86109E+18,,0,打卡,6980,
42,26,6.85998E+18,,0,期待孟佳,7040,6
43,26,6.8603E+18,,0,李斯丹妮我来啦,7758,5
44,26,6.85957E+18,,0,万崽我来了！！！,7000,4
45,26,6.85957E+18,,0,我来了！！,7049,2
46,26,6.85957E+18,,0,第二,7153,1
47,26,6.85987E+18,,0,来了来了,7125,
48,26,6.85957E+18,,0,小雨妈妈来了,8775,15
49,26,6.85957E+18,,0,吴昕，我来了,8991,2
50,26,6.85957E+18,,0,第一万茜,8000,12
51,26,6.85957E+18,,0,第一,8000,2
52,26,6.85966E+18,,0,，打卡,8008,
53,26,6.85957E+18,,0,12点准时报道,8989,
54,26,6.85957E+18,,0,来了来了 最后一次来看Cindy ,9943,4
55,26,6.85968E+18,,0,茜茜子我爱你,9866,3
56,26,6.85957E+18,,0,静静我来了,9000,3
57,26,6.85957E+18,气场强大,3,来看我大静静,9806,3
58,26,6.86217E+18,,0,四蛋我来啦,9367,1
59,26,6.86254E+18,,0,好爸爸,9000,
60,26,6.85967E+18,,0,茜茜我来了,10299,14
61,26,6.85957E+18,,0,静姐飞黄腾达呀,10000,3
62,26,6.85996E+18,,0,我来了,10000,1
63,26,6.86368E+18,气场强大,3,我来啦,10910,
64,26,6.85957E+18,,0,来了,10000,1
65,26,6.85987E+18,,0,离开ii,10778,
66,26,6.85976E+18,,0,孟佳爱了,11000,5
67,26,6.86179E+18,,0,来了加长版,11718,1
68,26,6.85957E+18,,0,万茜我来了,11000,4
69,26,6.86008E+18,,0,好喜欢呀   太好玩啦,11015,1
70,26,6.85997E+18,,0,加油,11037,1
71,26,6.85957E+18,,0,来了来了,11113,1
72,26,6.85957E+18,浪花崽,3,李斯丹妮我来了,12073,4
73,26,6.85957E+18,,0,00子！,12084,21
74,26,6.85994E+18,,0,希怡宝宝妈妈来了,12000,1
75,26,6.86412E+18,,0,静静子，我来啦,12000,
76,26,6.85957E+18,,0,小雨,12000,3
77,26,6.86085E+18,,0,韵韵子我来了,12178,
