,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,9,6691010305507967861,,6,就喜欢不准确,27,0
1,9,6691224549074680100,🐶孤独终老。,5,....,28,0
2,9,6691495109009583101,大 萍 萍 吖👒,1,顾佳 :  纪亚鹏，我很爱你,29,0
3,9,6691036450609368912,海蒂Hedy🍀,6,王漫妮 : DJ你能不能别一直看，啊～,15,1
4,9,6691193956194252343,,0, 来了第一,15,0
5,9,6691236345344619310,,0,这个片头，三个人的故事,15,4
6,9,6691344000038931976,,6,顾佳 : 我来了 ,18,0
7,9,6691375778769695138,,0,666,18,0
8,9,6690983417786596395,,3,他嘴上总批评我，可是养乌龟浇花时看着都挺开心的,14,6
9,9,6690998198287399347,,7,顾佳 : 第一,13,6
10,9,6691197404517474870,,5,飒飒 : 开头好爱,10,1
11,9,6691337507591173377,江河,0, 打卡,13,0
12,9,6691367160105082107,大尾巴猫i,5,王漫妮 : 太忙活了，两头看,22,1
13,9,6690976817604998621,,3,第一☝️,4,2
14,9,6690977007209532925,,6,第一,0,6
15,9,6690978497986797949,,3,999虽迟但到,0,11
16,9,6690978768417747747,Janice,3,离婚吧,0,41
17,9,6690978875646090423,Janice,0,图他啥呀不离婚绝了这男的,0,7
18,9,6690978900166027234,,0,早该离婚了,0,2
19,9,6690978983471936841,,4,前排留名,0,1
20,9,6690979447710088315,,5,钟晓芹奋斗事业吧！,0,1
21,9,6690979471312488634,,3,美美哒,0,2
22,9,6690999805692812335,迷失,8,王漫妮 : 1,3,0
23,9,6691070335594466843,ing,0, 来了第一,4,1
24,9,6691114983839223100,,6,k,2,0
25,9,6691162030263695767,,7,许幻山 : 徐二，该睡觉了。,1,0
26,9,6691188326768553962,,0, 无情,3,1
27,9,6691223446736798390,,0,片头太吵了,1,0
28,9,6691481343589066133,大林,0,  哈哈哈,2,0
29,9,6691489178754423770,,0,韩娇娇我爱你,4,1
30,9,6690978151772176568,,1,顾佳 : 第一,6,3
