,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,1,6689890760835669073,,4,啦啦啦,0,55
1,1,6689890840627131293,,5,哈喽,0,33
2,1,6689890840410050017,,6,我第一,0,47
3,1,6689890840607182307,,1,来啦,0,8
4,1,6689890881647080022,,5,第一？,0,10
5,1,6689890887537240867,,6,哈哈哈,0,10
6,1,6689890922769358498,,0,我来看我女神的、江江在云上,0,22
7,1,6689890988119831970,,5,我从第三集过来看第一集的,1,32
8,1,6689891008114788458,,5,王漫妮 : 来啦,2,31
9,1,6689891076373196256,土嗨💋,6,王漫妮 : 第一嘛,3,61
10,1,6689891157007332902,散落在巴黎铁塔的樱花,0, 来啦,2,21
11,1,6689891178542252652,$是人都虚伪←_←,0, 第一,2,18
12,1,6689891197231762187,听风忆雪,0, 第一吗,2,11
13,1,6689891224872225652,Bloodsucker,0,喜欢鹅的不守时,2,3
14,1,6689891231528886285,,0,终于来了第一集,2,1
15,1,6689891276935429781,.,0,  第一,3,30
16,1,6689891276985399279,不识山河与你,0, 啊啊啊啊啊，来了来了,2,1
17,1,6689891281118142649,一直前进从未停歇✨,0, 来了，这么快 来了，这么快,3,54
18,1,6689891519002298167,,0, 丶,1,3
19,1,6689891619799812218,LLLLLLLLLLLL,0,第一 我是根基,1,13
20,1,6689891710304459101,珍妮弗,0,  追到底喜欢她们,1,2
21,1,6689891713813773800,,0,第一,1,0
22,1,6689891720969614567,,0, 来啦来啦,1,1
23,1,6689891880916208696,,0,来了宝贝,2,0
24,1,6689892042199771969,,0, 乘风破浪三十而已,3,17
25,1,6689892079427056349,,0,，,3,3
26,1,6689892185627178603,北斗,8,王漫妮 : 6,4,56
27,1,6689892326963659331,,0, 来喽来喽,4,29
28,1,6689892748545738728,　　　,0, 你先玩,4,27
29,1,6689893752686276686,瑄妈🇨🇳Adidas Nike正品代购,0,可积极了刘,4,8
30,1,6689893991129270585,     ❤,0, 小姐姐们,4,10
31,1,6689894252681829331,,0,我,1,0
32,1,6689895600219162175,不是野原,0,高贵妃,0,2
33,1,6689896300478135064,,0,k,3,0
34,1,6689896491592915162,DNOMAID,0, 终于等到了[阿播哭哭],4,5
35,1,6689896552425782865,,0, 。,4,1
36,1,6689896818554368484,,0, 1,1,0
37,1,6689899227055070640,ζ西柚🌼,0, 来了来了,3,5
38,1,6689899868070585167,紫凝,0, 🌤,4,1
39,1,6689900451024317151,文财,0,了,3,1
40,1,6689890727460632284,GY.studio你的黑哥!,1,王漫妮 : 第一,11,159
41,1,6689890939939861760,容若,1,王漫妮 : 来啦！,13,158
42,1,6689890971071008676,,0, 第一第一,11,84
43,1,6689891033524186423,把芬芳留给年华,3,王漫妮 : 第一名打卡,10,166
44,1,6689891038171435060,,0,提前了,10,53
45,1,6689891052913458061,,0, 有没有弟弟,10,50
46,1,6689891123235850751,,5,我第一啊,14,92
47,1,6689891134610803246,过往,0, 来了来了,13,80
48,1,6689891175005435979,chp陈少,0, 来了老弟,14,63
49,1,6689891182006702635,,0,  我来了我来了！,11,65
50,1,6689891227359447935,洋洋🍬,0,  我个大老爷们竟然喜欢看这个,13,283
51,1,6689891294464381915,以舞会友,0, 啦啦啦啦啦,11,23
52,1,6689891317440824413,Bloodsucker,3,来咯来咯来咯,12,84
53,1,6689891317611790134,(͒˶´⚇`˵)͒,0, 被预告片吸引来的，卖菜大妈那个太好哭了,13,104
54,1,6689891335513062009,不识山河与你,0, 第一,13,5
55,1,6689891403629568613,,0,第一,10,0
56,1,6689891420322907598,,0, 永远,14,7
57,1,6689891458633680469,,0, 留名YXY,11,8
58,1,6689891486617058447,珍妮弗,0,  来了来了,14,7
59,1,6689891610379405394,朴素:)老者,2,第一来了,12,38
60,1,6689891652859271293,,0,前排,10,3
61,1,6689891732882129480,MIN,0, 前排前排,14,16
62,1,6689891765954216635,小小子瞻,0, 江疏影江疏影江疏影,13,19
63,1,6689891842978415576,,0,打卡 打卡,13,5
64,1,6689891911115188582,函懿,0,  来喽来喽,13,10
65,1,6689892004950121862,,0,  来了宝贝们,10,13
66,1,6689892087330492181,,0, 第一季来了,10,12
67,1,6689892308470972929,,8,  来喽,14,5
68,1,6689892380671722222,,0, ？？？,12,12
69,1,6689892386207185182,只做独特的自我,0,一下子更新四集吗,10,9
70,1,6689892391803095847,好剧推荐官,0, 来喽来喽,11,4
71,1,6689892476482199863,,0,我爱张冬至,11,8
72,1,6689892569825081712,。,0,江疏影我爱你,11,6
73,1,6689892595550102253,,0,有人吗,12,9
74,1,6689893267099813697,,0,来了,12,0
75,1,6689893479709348238,এ̶池̶曲̶̶̶̶̶̶̶̶̶̶͡,0, 我来了,14,4
76,1,6689893942373675735,,0, 打卡,12,5
77,1,6689894085568219775,@心动不如行动,0, 让朕看看有多少人,12,2
78,1,6689894273467840360,丶放开那女孩ღ,0,打卡打卡,14,1
79,1,6689897290842752146,,0,来啦来啦Zyy,12,7
80,1,6689890848362441381,🧸,2,王漫妮 : 我是第一名！！！！！！！！！！！！！,28,287
81,1,6689890916309862169,,6,王漫妮 : 第一,25,47
82,1,6689890976363215490,,0, 第一,28,41
83,1,6689891107452948774,^骑狼放羊^,6,王漫妮 : 。。。。,29,99
84,1,6689891132987916757,眼里的她走丢了,0, 弹幕的朋友你们好,25,155
85,1,6689891157569369641,颺鰳多,0, 你说啥第一呀,25,29
86,1,6689891161428491532,小熊舔爪爪。,0, 111,25,7
87,1,6689891192022745748,⍤:),1,第一文灿,27,67
88,1,6689891198509971133,,0,来了，终于有电视追了,25,30
89,1,6689891198930764466,你的女孩,4,顾佳 :  第一第一,26,108
90,1,6689891204182033093,土嗨💋,0, 哈哈哈哈,27,34
91,1,6689891219025629897,💋,0, 终于到了,26,27
92,1,6689891239649058859,,0,北京下雨了 你那里呢,26,53
93,1,6689891249518265200,,0, 来了来嘞,25,8
94,1,6689891208795762624,精神病院钻石会员,0,乘着人少发个弹幕就知道腾讯会提前更新,29,68
95,1,6689891279356534965,,0, 留下痕迹,27,14
96,1,6689891340349112207,飞飞,0, 王漫妮来了,28,26
97,1,6689891420632267701,Re,0,一,25,1
98,1,6689891432461223426,A🇨🇳🏆华晨雷诺金杯王东阳,0,第二,26,1
99,1,6689891457253445272,Bloodsucker,0,大家都踩点来,26,15
100,1,6689891468486100606,一粒尘土,0, 漫妮漫妮，我们来了,27,19
101,1,6689891481311973095,Mayday,0, 来看晓彤这里报到,25,10
102,1,6689891498668267125,🧸🧸🧸,0,1 1 1,26,3
103,1,6689891503722439612,T     .,0, 预定爆款,28,20
104,1,6689891543210802522,Choose♡,0, 第一第一,27,6
105,1,6689891603421055038,,0,第一,29,1
106,1,6689891608075369599,,0,来来来了,29,15
107,1,6689891638275721401,别叫她海芽芽,0, 江疏影江江！,28,40
108,1,6689891645475978496,,0, 1,26,0
109,1,6689891656898117948,高老师-盈海麦霸训练营,0, 老婆我来了,28,6
110,1,6689891688879954186,,0,沙发,28,0
111,1,6689891721414197220,,0, 我来了,26,3
112,1,6689891810996138311, 嘿   、,0, 我来过，江江 江江，我来过,28,4
113,1,6689891858698971308,@Zhao·,0,  北京 我是前面报时间的那个😂😂,29,7
114,1,6689891925304214797,萌一生🍀,0,  来了,27,2
115,1,6689892004601726502,,0, DJ小汉堡,29,5
116,1,6689892076127192886,agony,0,  来咯,27,2
117,1,6689892165674891990,、♚ 宜厢银,0, 我这不是第一？,27,2
118,1,6689892655054693319,꧁✾照顾♧自己✾꧂,0, 第一呀咿呀哟咿咿呀呀呀呀呀呀呀呀呀呀呀呀,29,4
119,1,6689893169162814963,一河星,0, 江疏影妈妈爱你,29,13
120,1,6689906425855488892,浮若年华,4,王漫妮 : 来了来了,15,182
121,1,6689890814724132217,🧸,2,王漫妮 : 1,16,118
122,1,6689891033183434306,FT,0, 来了来了,16,55
123,1,6689891041756247196,眼里的她走丢了,0, 打卡lmy,15,92
124,1,6689891099974504719,,6,王漫妮 :  一天更新四集吗,17,233
125,1,6689891105191263315,颺鰳多,4,王漫妮 : 我都没说第一,18,167
126,1,6689891131817701020,,0, 弟弟你们在哪里,18,57
127,1,6689891134941444023,,6,王漫妮 : 哇哦哇哦,19,95
128,1,6689891168236802554,,0,  第一,18,15
129,1,6689891168417197865,～,0, 我来过，江江 江江，我来过,18,35
130,1,6689891176699590258,胖仔,0,来了来了,18,7
131,1,6689891188264340206,Irene-🧡ིྀ,0,来啦来啦,15,42
132,1,6689891247462037822,第⑦滴眼泪,0, 来了,16,23
133,1,6689891266484215949,[千渡],4,老太太,17,45
134,1,6689891275228348048,Things are like wind,0, 好看吗,18,5
135,1,6689891289136297997,Dawn.,0, 我来啦,18,2
136,1,6689891389150530975,一直前进从未停歇✨,0, 我们都是准时达人,19,66
137,1,6689891432729613723,,0,1,19,0
138,1,6689891435891854922,,0, 挺早啊 挺早啊,15,24
139,1,6689891446017204980,,0,山东医专朱阳旭发来贺电,17,60
140,1,6689891451935367943,,0, 来了来了,16,12
141,1,6689891452711314185,,0,哈哈哈哈,19,10
142,1,6689891473594753880,想做一个很酷的人✨,0, 旋旋,17,10
143,1,6689891496378177132,,0,来啦,17,3
144,1,6689891542322319291,,0, 1111111111,15,10
145,1,6689891580905717821,凝雪乄痕,0, 三个女主都是我喜欢的，美滋滋,19,34
146,1,6689891660772605246,我在梦里见过你,0, 第二,16,4
147,1,6689891694163804020,,0, 1,18,0
148,1,6689891734252617273,Amy未来可期,0, 第二,19,2
149,1,6689891741799533120,。,0,来啦，此剧必火,16,5
150,1,6689891767904836154,,0,王漫妮 : 来了来了，第一第一,15,15
151,1,6689891793120723748,NNatasSha慕,0,  终于等到了,15,5
152,1,6689891826885184382,,0, 哈哈哈刚跑第三集去了,16,2
153,1,6689891834874311073,,0,漫妮妈妈来了,17,15
154,1,6689892139028478581,空空爱吃泡芙。,0, 来喽,17,2
155,1,6689892341752466064,,0,二十不惑，三十而已，后边还有不,15,31
156,1,6689892397595693771,五院四系,0, 期待漫妮,19,8
157,1,6689892649492745919,念哥,0,  终于等到了,19,2
158,1,6689893340487819199,巴黎左岸° Provence ?,0,今天北京大雨一个人在家追剧,17,11
159,1,6689895521324571700,萌你一脸血🍓,0,打卡,16,3
160,1,6689890781973983972,,6,钟晓芹 : 第一,20,132
161,1,6689890966745314185,,0, 1,20,1
162,1,6689891027169815837,,2,王漫妮 : 哇哦,24,131
163,1,6689891029245956127,My小太阳,5,来了来了,22,92
164,1,6689891065128267193,C..,0, 空屏承包,24,64
165,1,6689891084589837833,，，，，,0, 😆,24,11
166,1,6689891090654497169,,0, 来啦,22,38
167,1,6689891186494648174,寻水的鱼,0, 我的江江女神,24,33
168,1,6689891202307179196,,2,王漫妮 : 来了,21,78
169,1,6689891202964321996,,0, 2,24,1
170,1,6689891208728658651,,0, 哦吼,22,23
171,1,6689891239765145440,,0,1,20,2
172,1,6689891274289779613,她也算万种风情.,1,第一集来了,23,84
173,1,6689891295189732448,,0, 漫妮麻麻来了麻麻爱你,24,5
174,1,6689891308188144656,,0, 6666,24,7
175,1,6689891342656980154,,0, 2222222222,21,31
176,1,6689891355629917341,,0,就是睡觉觉,21,23
177,1,6689891426328841767,,0, 提前了,20,26
178,1,6689891428777606093,@祈  🍎 愿,0, 来看毛晓彤,20,34
179,1,6689891632277821510,,0, 来了来了,22,14
180,1,6689891633837142968,,0, 第一,23,42
181,1,6689891651122561306,🍒,0, 我就想看看老太太最后买没买,23,103
182,1,6689891666536896692,,0,来了,23,2
183,1,6689891712299630051,调味仙°,0, 我来了,21,5
184,1,6689891735057923646,,0,111,23,1
185,1,6689891748149709397,,0,王漫妮 : 1,21,5
186,1,6689891772349821104,大笨钟,0,来咯,20,1
187,1,6689891789982334716,许小仙,0,来了老弟,22,4
188,1,6689891828935176585,Qy💌,0,耶  第一,22,2
189,1,6689891872162651061,,0,  来了来了,20,12
190,1,6689891914566104947,🍦 🍓,0, 在吗  惠子    初凉     团团,23,38
191,1,6689891965283266927,手心、舍未央,0,三十岁啦,21,3
192,1,6689892003578316317,不知名奶糖🍬,0,打卡,20,0
193,1,6689892024503007452,妹妹.,0, 来啦保被,21,2
194,1,6689892158184860892,he知书,0, 杨玏来了,24,2
195,1,6689892307082349090,缘份,0,  我个大老爷们竟然喜欢看这个,23,79
196,1,6689892497549888673,,0, /,23,0
197,1,6689892729335781261,,0, 漫妮妈妈来了,22,4
198,1,6689893188543984661,,0, 啊啊啊，女神,22,2
199,1,6690052476863969951,小生,8,可算等到开播了,5,113
200,1,6690052565889390424,小生,0,一起来看姐姐们乘风破浪,5,98
201,1,6689890943455711043,T。,0, 来了来了，第一第一,5,54
202,1,6689890956675152441,,2,来了来了,8,95
203,1,6689890979052455934,,2,王漫妮 : 我是第一个？,6,133
204,1,6689891044282536011,颺鰳多,0, 57,8,2
205,1,6689891065979715811,,0,今天北京大雨一个人在家追剧,6,118
206,1,6689891081087553736,√3,6,王漫妮 : 一,9,76
207,1,6689891142609341011,,0, 来了 第一,9,93
208,1,6689891146522890662,拾忆,0, 第一,8,34
209,1,6689891154194272709,她也算万种风情.,0,哈哈,5,4
210,1,6689891175303249210,🌞,0, 来了来了来了,8,44
211,1,6689897692866782903,追剧小奶鹅,4,弹幕发送“姐姐”、“三十”、“打卡”有惊喜~,37,4200
212,1,6689905365292877498,六月的酒，你陪我喝,4,闹钟真的是扰人清梦,36,44
