,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,13,6691702329135269370,肖🐰,4,王漫妮 : 第一,4,1
1,13,6691702342623443703,,5,第一,0,1
2,13,6691702535059123011,小花,5,第一第一 小花第一,0,4
3,13,6691702591827671955,,0, 来了,0,1
4,13,6691703082336110512,,0,e,0,0
5,13,6691703127345186930,,0,果然有好多人直接跳十二集来打卡哈哈哈,0,1
6,13,6691703175630005727,,1,王漫妮 :  第一☝️哟 哈哈,2,0
7,13,6691703197649798295,,1,第一，第一,0,0
8,13,6691703391543032060,,5,小卡壳,0,0
9,13,6691703427959299131,,0,来了来了,0,0
10,13,6691703883430031693,横而不流兮,5,啦啦啦，第一,3,0
11,13,6691703932987098447,,2,飒飒 : 第一,1,0
12,13,6691717380148020628,,0, 越看越渣的一男的,2,0
13,13,6691740897623122660,,0,说女的作的希望你以后也遇到这样的婚姻,3,1
14,13,6691831587446224556,岁月静好,0, 吧,3,0
15,13,6691702629057675295,谯小谯～,3,哟哟哟哟切克闹,15,0
16,13,6691702791032287948,,0,哈哈哈哈哈哈哈,15,0
17,13,6691703066485790276,相思木,1,顾佳 : 第一,18,0
18,13,6691716885970922102,,3,女的真矫情,19,0
19,13,6691702287880407706,,4,第一打卡,6,1
20,13,6691702559977179532,谯小谯～,3,你们跑的真快，,7,1
21,13,6691702566137918620,kally,0,第一！！我太爱钟晓阳了,7,0
22,13,6691702722086336306,,4,第一第一e,8,0
23,13,6691702885413491466,👧🏻 Wang 🍋,2,顾佳 : 第一打卡,9,1
24,13,6691702946839110201,大眠入梦~,2,今天只有一集？,7,0
25,13,6691703069564445738,o冫,0,111,6,0
26,13,6691712792233747915,,0,第三🤣,7,0
27,13,6691713620985971423,Barney🐚,0,  也不是陈宇不好，主要是两个人路子不对,7,1
28,13,6691734102561246919,,0, 叼,9,0
29,13,6691742839995924301,贵港博德燕子,0,  那天也是下雨天,9,0
30,13,6691751870002043555,呆呆三岁了,0,离婚了离婚了,8,0
31,13,6691702746867281598,,4,王漫妮 : 我我我哈哈哈第一,22,2
32,13,6691702767859469613,广超,0,李广超,22,0
33,13,6691705062100759706,,3,王漫妮 : 来了,24,0
34,13,6691702592020609940,,4,咦,36,0
35,13,6691702665267060513,妍  崎 妈妈,1,王漫妮 : 打卡,35,0
36,13,6691709126722127550,ᒎīn🌸,1,钟晓芹 :  终于离了,39,1
37,13,6691702394183678021,,3,王漫妮 : 就喜欢这不准时的腾讯,31,0
38,13,6691762216195619461,,3,王漫妮 : 我我我哈哈哈第一,30,0
39,13,6691717266104848688,,6,前排围观,59,1
40,13,6691702728303251527,,1,先看第二集,40,0
41,13,6691726844058118418,30而已,1,每天几点更新的？,46,0
42,13,6691732349522216276,,1,王漫妮 : 咳咳[厉害],47,0
43,13,6691735995211558909,以我之名,0,  许幻山 我劝你善良,46,1
44,13,6691702781519624241,,1,前排打卡,53,0
