,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,12,6691702202585041207,,5,王漫妮 :  哇 第一个,26,2
1,12,6691702236780889205,。,5,王漫妮 : 来了,27,1
2,12,6691702319340862100,阿怪@,0,早呀,27,0
3,12,6691702340572429033,,0,  我来了,27,0
4,12,6691702342116640302,,0, 来了来了,27,0
5,12,6691702354339145840,,3,王漫妮 : 喜欢不准时，来啦,25,2
6,12,6691702391043196655,,0,多更新几集吧 真的不够看,25,0
7,12,6691702421765421242,,0, 我是第一嘛,27,0
8,12,6691702431178804427,Amos,0, 哈哈哈 准时收看,27,0
9,12,6691702431585606464,,3,顾佳 :  第二个,29,0
10,12,6691702459146423619,,0, 第一第一第一第一,27,0
11,12,6691702478724069826,,0, 点赞,26,0
12,12,6691702507064982070,,1,王漫妮 : 每日开心剧,28,0
13,12,6691702528972884231,阳光~爱的味道,0, 来了来了,28,1
14,12,6691702552373219027,,0,  第一,29,0
15,12,6691702555426672355,张老师,0,  来啦,25,1
16,12,6691702582526070591,,0,来了,29,0
17,12,6691702632004910138,,0, 来咯,27,0
18,12,6691702664431415395,ZL👧,0, 第一,28,0
19,12,6691702701857208016,z̶h̶A̶o̶,0, 来啦！！！,25,0
20,12,6691702721533685326,,0,  来了,25,0
21,12,6691702793646313841,,0,来了亲们哈哈哈哈,29,1
22,12,6691702795948986745,,0,  第一,29,1
23,12,6691702698988286211,,0, 就喜欢腾讯的不守时,26,0
24,12,6691702928546757285,ωργ 。,0,前排看离婚,28,0
25,12,6691702942934213151,,0, 就我说话吗,26,1
26,12,6691703087594765657,清徽,0, 哇哦，太棒了,25,0
27,12,6691703091147323352,禁止拖盐,0, 第一第一，姐妹们我来了,28,0
28,12,6691703304126667299,,0, 啦啦啦啦,29,1
29,12,6691703725356421436,帮我关下太阳☀,0, 来啦,26,0
30,12,6691703916847371361,喧哗至上,0, 来罗来罗,29,0
