,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
0,3,6689889750838923022,把芬芳留给年华,3,王漫妮 : 来了，打卡,22,7
1,3,6689889817213738876,,0, ？？？,22,0
2,3,6689890462497701022,        ,0, 没人,22,0
3,3,6691252161437176940,,6,来了来了,21,0
4,3,6691313411117559966,,6,王漫妮 : 不对劲,23,0
5,3,6690108853377502271,🍄,1,好开心呀 领了一天会员,18,2
6,3,6690132190673007345,,0,  1,18,0
7,3,6690453631642617142,涛仔🐳จุ๊บ,0, AK片头,18,1
8,3,6691038856331408311,,8,王漫妮 : 已,15,0
9,3,6691243835205546753,夜、漫漫,0,做过销售的，水不能喝太多，一上厕所，就会少几单。,15,1
10,3,6691588930492988142,👑CC👑,3, 从嫁过来我一个朋友都没有,17,0
11,3,6689954387013904392,ing,3,王漫妮 : 来了第一,8,3
12,3,6690215713023962142,1,5,[加油]好看,6,1
13,3,6690273149532516716,,5,王漫妮 : 一,9,1
14,3,6690464753892445408,,6,王漫妮 : 哦哦,5,0
15,3,6690828767772257865,,0, 好看,9,0
16,3,6690979011608684976,月亮不会动,0,打卡,5,0
17,3,6691119066858946028,,0, 呵呵,9,0
18,3,6689890194327839251,,2,30,11,0
19,3,6689892133236836319,鲸鱼与北歌,0,居然能多看,11,0
20,3,6689948164427379425,Shen 🌸🌸,4,hhhh,10,0
21,3,6690128192512437905,晨宝宝🐰,1,王漫妮 :  大家都是有钱人嚣张一点,14,5
22,3,6690348878684942403,,0, 来来,10,0
23,3,6690493958620115012,,5,来了来了,13,0
24,3,6690571933113839882,,0,  欲望是原罪,14,0
25,3,6690638036285725793,,0, 一,13,0
26,3,6691112375988456429,,0, 居然能多看,14,0
27,3,6691219376097971743,💖 娴芷为你歌唱,4, 666666,11,0
28,3,6691309258103311379,云淡风清,0, 看剧了,13,1
29,3,6691404683501832634,,0,王漫妮租的是武康路那个房子,14,0
30,3,6689890105333096672,,5,所以第一集在哪？？,0,9
31,3,6689890121626975908,,0,有人吗？,0,7
32,3,6689890191941280268,,0,我也奇怪呢,0,17
33,3,6689890226606902784,,0,还有我,0,1
34,3,6689894924160573985,,5,这男的什么理论啊，我不想一个人住不行吗,0,3
35,3,6689895370706137433,,4,有人,0,2
36,3,6689895557948274818,,5,这个男的好讨厌,0,3
37,3,6689900628958280676,树叶，灰尘,5,王漫妮 : 。,4,1
38,3,6689904344357650802,siviya,0,静白师太你怎么还哭了,0,3
39,3,6690032388242120779,一望无际,5,好,1,0
40,3,6690320430651609524,倦,5,王漫妮 : ☺,2,0
41,3,6690585635482747223,,0, 韩娇娇我爱你,2,0
42,3,6690586086285524544,,4,顾佳 : 666666,3,0
43,3,6690648049515169528,　,0, 睡觉睡觉,1,0
44,3,6690659359519133459,雪儿,0,  来了,3,0
45,3,6690786038680581245,通,0, 哈哈,2,0
46,3,6691307877433884054,,0, 66666,1,0
47,3,6691313537949829261,,0,o,3,0
48,3,6691368962779190078,,0, 从嫁过来我一个朋友都没有,3,1
49,3,6691381840626258680,,0,p,3,0
50,3,6691497356275685112,,0, 姐姐,2,0
51,3,6691601596829695984,时光清浅-,0,快给妮妮一个官配,2,0
52,3,6690040351002436611,默默,3,王漫妮 : 熬夜追剧,29,3
53,3,6690135552642528649,*,4,王漫妮 : 来啦,28,2
54,3,6690213427299944227,爱微笑的小姐姐,0, 来了,28,0
55,3,6690242352516634074,宁馨儿格格,3,王漫妮 : 爱了,27,0
56,3,6690726074109147370,,0,  吗好的,28,0
57,3,6690254065486725061,,1,顾佳 :  好看N,36,0
58,3,6690338339272772650,,3,太喜欢这部剧了,35,1
59,3,6690618599154057053,,0, 真是不知好歹，钟晓芹眼光太差了,35,1
60,3,6689889864331590488,,4,啦啦啦啦啦,34,4
61,3,6689924727957866599,鬼儿,4,王漫妮 : 来了来了,32,0
62,3,6689890197279619767,,4,第一第二集咋没有呢,30,1
63,3,6690279988010667601,,0, 来看妮妮子,32,0
64,3,6690292636419897627,,0, 熬夜追剧,34,1
65,3,6690972927349945828,,0,来了,32,0
66,3,6691154303807636365,,5, 来了,31,0
67,3,6689890315543189015,,6,王漫妮 : 快乐我婆婆,47,0
68,3,6690185954353157479,捕捉一只开司啊,0, 有人,47,0
69,3,6690506813253068081,骄傲掠夺者M,3,开头有点美剧的感觉,48,2
70,3,6689890515384729999,傲娇琳、👑,3,同问呀,53,0
71,3,6690264364177936108,,1,好看~\(≧▽≦)/~,50,1
72,3,6691547717170301331,,4,王漫妮 : 111,54,0
73,3,6689889863601763916,,2,没人吗？,41,0
74,3,6689890275298878239,,6,王漫妮 : 看看教教我,40,2
75,3,6690618613604798058,,0,这种丈母娘不好？矫情,40,0
76,3,6689911395645331739,,0,电视看了腾讯继续,41,0
77,3,6689890721722824395,        ,2,王漫妮 : 可以可以,55,4
78,3,6689890113084134241,ㅤ,3,王漫妮 : 来了,76,1
79,3,6689891740792854990,江挫勇,1,王漫妮 : 来看江疏影,79,13
80,3,6689973706337481379,下一站，幸福,7,王漫妮 : 哈喽,77,2
81,3,6689992773586100680,,1,我是第一个？,78,4
82,3,6690166828486336565,忘乎所以,3,钟晓芹 : 你们都是喳喳,75,2
83,3,6690206341929616163,Pegasus,0,整天不喝水,79,12
84,3,6690209572025037842,,0, ？？,79,6
85,3,6690227916807618060,京东便利店,0, 喜欢王恒的又一天,77,1
86,3,6690235246975633788,zsy🥀,0,第一☝️,76,1
87,3,6690249759296520856,┌灬辛德瑞拉,0,所以，王曼妮的官配是谁？,77,4
88,3,6690432903224431699,,0,  肾结石了吧,78,3
89,3,6690470594079074826,o他妈的k,0,今天就一集嘛？,78,3
90,3,6690490882366912695,,0,来了,78,1
91,3,6690502674044436063,Miss Z,0,闺蜜生孩子把我疼哭了,76,2
92,3,6690525216330936557,,0,肾结石了,79,0
93,3,6690599864121886691,,0,。,78,0
94,3,6690634156936250056,,0,  肾结石比生孩子还疼,78,0
95,3,6690648986409748722,Jocoi,0,  爱,79,0
96,3,6690657616851562563,刁民、想干嘛,0, 打卡,77,0
97,3,6690796497043734179,华灯初上,0,王漫妮 :  这部剧还是蛮好看的,79,0
98,3,6690824725327227296,,0,老费老费我爱你就像老鼠爱大米,79,3
99,3,6690842668655905363,,0,长期不喝水。导致的肾结石,78,0
100,3,6690868273605703082,,0,  哈哈,78,0
101,3,6690969455049240730,贾,0, 老是不喝水肾结石了吧,79,0
102,3,6690984038137791205,,0, 现在的电视剧都用华为手机了,76,1
103,3,6691002096327095328,,0,  加油💪,76,0
104,3,6691259678221380335,小娅,0, 我昨晚腰上长了一个泡上班回来斗走不了路了,77,0
105,3,6691251687820601120,11.,1,同问呀,62,0
106,3,6691323945050165176,,6,王漫妮 : 记记,68,0
107,3,6689890999439913987,,6,王漫妮 :  故意的,70,2
108,3,6690647514434532664,@兜里有糖彡,6,来了来了,71,1
109,3,6691188776465057343,*,0, 这男的收衣服洗衣服都只弄自己的,71,2
110,3,6691238623946767348,你好特别,0,挺好看的,71,0
111,3,6691251721114685256,11.,1,  故意的,74,0
112,3,6691514533225677112,,6,王漫妮 : 好慌,73,1
113,3,6691623790980560472,Dewey,7,睡觉睡觉上课,72,0
114,3,6689890203466235842,,8,来了,86,2
115,3,6689890493159426308,清欲͡ꦿ᭄,5,钟晓芹 : 来了,87,30
116,3,6689893039801036824,圆圆满满和花,3,钟晓芹 : 我来看看陈yu的态度,85,69
